"","source","target","mor"
"4226","MYOG","AKT2",1
"4227","MYOD1","MEF2A",1
"4228","MEF2A","MYOD1",1
"4229","PPARA","DDIT3",1
"4230","HLF","HLA-E",1
"4231","TOX","CRP",1
"4232","KLF9","MAPK8",1
"4233","KLF9","AXL",1
"4234","KLF9","CDKN1A",1
"4235","KLF9","IGFBP2",1
"4236","SP1","AXL",1
"4237","SP1","IGFBP2",1
"4238","POU3F2","NAIP",1
"4239","SP1","NDUFS8",1
"4240","YY1","NDUFS8",1
"4241","USF1","GCGR",1
"4242","USF2","GCGR",1
"4243","SP1","EIF2AK1",1
"4244","TP53","CD74",1
"4245","NFE2","TBXAS1",1
"4246","JUN","EGR1",1
"4247","EGR1","MAOB",1
"4248","JUN","MAOB",1
"4249","TP73","NCOA4",1
"4250","TP53","NCOA4",1
"4251","IRF4","IL4",1
"4252","MAF","IL4",1
"4253","SPI1","SETDB1",1
"4254","NR3C1","VLDLR",1
"4255","ATF4","ASNS",1
"4256","ATF4","ATF4",1
"4257","ATF4","ACOT11",1
"4258","MBD2","HPGDS",1
"4259","MBD2","GSTP1",-1
"4260","FOS","IFNB1",1
"4261","VDR","EGFR",-1
"4262","USF2","PTGS2",1
"4263","SP1","SERPINA1",-1
"4264","ELF2","ANGPT1",1
"4265","ELF2","ANGPT2",1
"4266","PITX2","RGS2",1
"4267","TFAP2A","CRYAA",1
"4268","CUX1","CDKN1B",-1
"4269","ETS1","FASLG",1
"4270","SPI1","FASLG",1
"4271","IRF1","CTSS",1
"4272","IRF2","CTSS",1
"4273","GATA3","IFNG",1
"4274","GATA3","IL12RB1",1
"4275","MAF","IFNG",1
"4276","MAF","IL12RB1",1
"4277","SPI1","FCGRT",1
"4278","TBP","GTF2B",1
"4279","TBP","PAM",1
"4280","TBPL2","PAM",1
"4281","TP63","VEGFA",1
"4282","TP53","DDB2",1
"4283","MYBL2","IGFBP5",1
"4284","MYB","IGFBP5",1
"4285","PPARG","MYC",-1
"4286","ENO1","BCL2L1",1
"4287","ENO1","CASP3",1
"4288","ESR1","CYP19A1",1
"4289","NR2F2","CYP19A1",1
"4290","RARG","CYP19A1",1
"4291","NR2F6","EEF1A2",1
"4292","TP53","IRF5",1
"4293","NR5A1","HSPA4",1
"4294","JUN","MMP11",1
"4295","SP1","SCARF1",1
"4296","ZNF444","SCARF1",1
"4297","CREB1","RRM2",1
"4298","POU2F1","RRM2",1
"4299","SP1","RRM2",1
"4300","TFAP2A","RRM2",1
"4301","NR4A1","RARB",1
"4302","PPARA","VEGFA",1
"4303","NR2F2","HNF4A",-1
"4304","HNF4A","NR2F2",1
"4305","HNF4A","PPARA",1
"4306","PPARA","NFKBIA",1
"4307","IKZF1","FGFR4",1
"4308","SP1","FGFR4",1
"4309","NEUROG3","ABCC8",1
"4310","NEUROD1","ABCC8",1
"4311","NEUROD1","DLD",1
"4312","NEUROG3","DLD",1
"4313","JUN","CIITA",1
"4314","SRF","CALCA",1
"4315","ESR2","CCND1",-1
"4316","CREM","CREBBP",1
"4317","CREB1","CREM",1
"4318","CREM","CREB1",-1
"4319","CREB1","TAGLN",1
"4320","TP73","E2F1",1
"4321","E2F1","TP73",1
"4322","SMAD2","CCN2",1
"4323","ETS1","FLI1",1
"4324","NFIC","CLU",1
"4325","NFIC","HSPA9",1
"4326","TFAP2A","TNF",1
"4327","IRF3","CXCL14",1
"4328","IRF3","IFIT1",1
"4329","RELB","BCL2L1",1
"4330","GATA4","MYH6",1
"4331","HAND2","MYH6",1
"4332","HAND2","NPPA",1
"4333","HNF4A","OTC",1
"4334","AR","KAT5",1
"4335","KAT5","AR",1
"4336","KAT5","KLK3",1
"4337","CEBPB","CYP19A1",-1
"4338","CEBPB","CYP2B6",1
"4339","CEBPG","CYP2B6",1
"4340","CEBPA","CYP19A1",1
"4341","CEBPD","CYP19A1",-1
"4342","EBF1","PREB",1
"4343","EBF1","VPREB1",1
"4344","NEUROD1","VPREB1",1
"4345","TCF3","VPREB1",-1
"4346","TCF3","CD79A",1
"4347","TCF3","CD79B",1
"4348","HSF1","SERPINH1",1
"4349","PPARG","VEGFA",1
"4350","PITX2","IL6",1
"4351","CDX1","CDX1",1
"4352","CDX1","CDX2",-1
"4353","CDX2","CDX1",-1
"4354","NFE2L2","COX17",-1
"4355","NRF1","COX17",-1
"4356","SP1","COX17",1
"4357","NCOR1","MYBL2",1
"4358","ID1","PIK3R1",1
"4359","CEBPG","CPB2",1
"4360","CEBPA","CPB2",1
"4361","USF1","HBB",1
"4362","SP1","ADH5",1
"4363","ZBTB7A","ADH5",-1
"4364","NFKB1","IFNB1",1
"4365","RELA","IFNB1",1
"4366","POU2F1","CDC6",1
"4367","ETV3","KRAS",-1
"4368","NKRF","GCLM",1
"4369","YBX1","MMP2",1
"4370","GATA5","LCT",1
"4371","FOXO3","TGFBR2",1
"4372","EGR1","PPARG",-1
"4373","PPARG","EGR1",1
"4374","ESR1","PRDX3",1
"4375","MYC","PRDX3",1
"4376","PPARA","DBI",1
"4377","PPARG","DBI",1
"4378","RXRA","DBI",1
"4379","TBP","BRF2",1
"4380","TBP","GSTM1",1
"4381","MEF2A","MYH14",1
"4382","TBP","ILK",1
"4383","TBP","TAF10",1
"4384","EGR1","LHCGR",1
"4385","SP3","HP",1
"4386","NR1D1","APOC3",-1
"4387","NR1I3","APOC3",1
"4388","IRF1","TAT",1
"4389","NR3C1","PNMT",1
"4390","TFAP2A","PNMT",1
"4391","SMAD7","ACVR1B",1
"4392","NFIL3","IL3",1
"4393","GATA1","NFIL3",1
"4394","TBX2","NPPA",-1
"4395","TFAP2A","CD5",1
"4396","IRF4","IL15",1
"4397","YY1","TAGLN",-1
"4398","NFE2L2","HPGDS",1
"4399","NFE2L2","SERPINA1",1
"4400","AR","GSTP1",1
"4401","NFE2L2","GSTP1",1
"4402","ZNF384","BGLAP",-1
"4403","RERE","ARG1",1
"4404","ZNF250","COL11A2",1
"4405","ZNF263","COL11A2",1
"4406","ARNT","SRC",1
"4407","RELA","IL2",1
"4408","GATA3","IL7R",1
"4409","GATA3","RAG1",1
"4410","SPI1","GATA3",1
"4411","GATA3","SPI1",1
"4412","SPI1","RAG2",1
"4413","FOXO3","INS",1
"4414","FOXO3","HMGCS2",1
"4415","ONECUT1","ONECUT1",1
"4416","TFDP1","CDC16",1
"4417","LEF1","DCT",1
"4418","TFE3","DCT",1
"4419","CREB1","PER1",1
"4420","CEBPG","ZFPM1",-1
"4421","SPI1","ZFPM1",1
"4422","CEBPA","CEBPE",1
"4423","CEBPA","SPI1",1
"4424","SPI1","CEBPE",1
"4425","CEBPE","SPI1",-1
"4426","RARA","CEBPE",1
"4427","RARA","SPI1",1
"4428","SPI1","RARA",1
"4429","SP1","BCL2",1
"4430","ETS1","MMP3",1
"4431","KLF4","LAMC1",1
"4432","SP1","LAMC1",1
"4433","THRA","CD40",1
"4434","THRA","SRA1",1
"4435","THRA","SRC",1
"4436","KLF13","CYP1A1",-1
"4437","KLF16","CYP1A1",-1
"4438","KLF9","CYP1A1",-1
"4439","NFKB1","CXCL8",1
"4440","APEX1","OSGEP",1
"4441","LEF1","EDA",1
"4442","ETS1","MMP2",1
"4443","PITX3","TNFAIP6",1
"4444","MYOG","AVP",1
"4445","TCF12","TERT",1
"4446","USF1","TERT",1
"4447","ESR1","OXT",-1
"4448","NFX1","HLA-E",1
"4449","FOXO3","GADD45A",1
"4450","FOXO4","GADD45A",1
"4451","SPI1","GADD45A",1
"4452","HNF4A","PKD1",1
"4453","CEBPB","SREBF1",1
"4454","SREBF1","CEBPB",1
"4455","ETS1","CYP24A1",1
"4456","ATF2","NOS2",1
"4457","HOXA11","HOXA11",1
"4458","AHR","ALB",1
"4459","HNF4A","ALB",-1
"4460","AHR","GSTM1",1
"4461","SP1","GC",1
"4462","PAX6","PDX1",1
"4463","PDX1","PAX6",1
"4464","PRDM1","PAX5",-1
"4465","PAX5","PRDM1",-1
"4466","JDP2","JUN",1
"4467","ETV1","MMP3",1
"4468","ETV1","PLAU",1
"4469","JUN","MEF2D",1
"4470","MEF2D","JUN",1
"4471","SP1","PLAAT3",1
"4472","SP3","PLAAT3",1
"4473","CEBPA","NR1H3",1
"4474","CEBPB","NR1H3",1
"4475","SP1","ELN",1
"4476","SP3","ELN",1
"4477","RELA","ELN",-1
"4478","PPARA","SLC10A2",1
"4479","DNMT1","SLC10A2",1
"4480","HNF1A","SLC10A2",1
"4481","NR1H4","SLCO1B3",1
"4482","STAT3","NOS2",1
"4483","ATF4","TNF",1
"4484","FOS","TNF",1
"4485","ELF4","MYOG",1
"4486","NR0B2","CSN2",1
"4487","GATA4","SI",1
"4488","HOXD11","ITGA8",1
"4489","ZNF384","TNF",1
"4490","SP1","PNOC",1
"4491","TFAP2A","CRH",1
"4492","CREB1","CRH",1
"4493","HESX1","CGA",-1
"4494","HESX1","LHB",1
"4495","AR","PTEN",1
"4496","AR","AKT1",1
"4497","AR","PIK3R1",1
"4498","E2F3","E2F1",1
"4499","E2F1","E2F3",1
"4500","JUN","GJA1",1
"4501","FOS","GJA1",1
"4502","SMAD5","BMP4",1
"4503","HNF1A","UGT2B15",1
"4504","PBX2","UGT2B17",-1
"4505","TP53","CACYBP",1
"4506","SP1","KDR",-1
"4507","AR","RARA",1
"4508","NR5A2","HNF4A",1
"4509","CEBPG","DDIT3",1
"4510","JUN","DDIT3",1
"4511","SUPT20H","CGRRF1",1
"4512","EMX2","EMX2",1
"4513","EMX2","WNT2",1
"4514","STAT6","FCER2",1
"4515","SP1","DNMT1",1
"4516","SP3","DNMT1",1
"4517","NCOR1","CYP3A4",1
"4518","NCOR2","CYP3A4",-1
"4519","JUN","SNCG",1
"4520","CEBPA","HP",1
"4521","SP1","PPP2CA",1
"4522","E2F1","CDKN2C",1
"4523","SP1","CDKN2C",1
"4524","SP1","MUC5AC",1
"4525","ZC3H8","GATA3",-1
"4526","TCF3","EBF1",1
"4527","NR5A1","RARA",1
"4528","MAX","YBX1",1
"4529","MYC","YBX1",1
"4530","TP73","YBX1",1
"4531","NCOR1","UIMC1",1
"4532","NR6A1","UIMC1",1
"4533","MYC","MAP2K1",1
"4534","MYC","TNF",1
"4535","REL","SOD2",1
"4536","TP53","SLC25A5",1
"4537","TP53","TNFRSF11A",1
"4538","MAF","CRYAA",1
"4539","MAFB","CRYAA",1
"4540","AR","NR0B1",1
"4541","TP73","PSRC1",1
"4542","TP53","PSRC1",1
"4543","ATF4","ERBB2",1
"4544","DDIT3","CSN2",1
"4545","SREBF2","SQLE",1
"4546","SMAD5","BMP2",1
"4547","USF1","PRKAR2B",1
"4548","USF2","PRKAR2B",1
"4549","CEBPB","PRKAR2B",1
"4550","CEBPG","PRKAR2B",1
"4551","MITF","BCL2",1
"4552","KLF4","ID3",-1
"4553","ID3","MAPK1",1
"4554","MLXIPL","PKLR",1
"4555","USF2","PKLR",1
"4556","KLF4","KLF4",1
"4557","KLF5","KLF4",-1
"4558","ZBTB33","CTNND1",1
"4559","ZBTB33","MMP7",-1
"4560","ZNF263","NT5E",1
"4561","ETV2","MMP1",1
"4562","SP1","MLIP",1
"4563","PGR","PGR",1
"4564","TP53","CASP6",1
"4565","NCOR1","NCOA3",1
"4566","NCOR1","NCOR1",1
"4567","TBX15","IGF1R",1
"4568","THRA","TRH",1
"4569","MYC","RIOX2",1
"4570","MITF","GSK3B",1
"4571","NR2C1","ESR1",1
"4572","JUN","APC",1
"4573","SP1","MMP14",1
"4574","KLF13","CCL5",1
"4575","TCF3","APOE",1
"4576","CEBPA","NPR1",1
"4577","FOXA2","NPR1",1
"4578","GATA1","NPR1",-1
"4579","IKZF1","NPR1",-1
"4580","NKX2-5","NPR1",1
"4581","SRY","NPR1",1
"4582","USF1","NPR1",1
"4583","IRF1","TAPBP",1
"4584","MAX","PAX3",1
"4585","MYC","PAX3",1
"4586","MYCN","PAX3",1
"4587","MYB","ACOT11",1
"4588","MYB","AR",1
"4589","KLF15","SLC2A4",1
"4590","BCL6","IL5",1
"4591","SMAD4","APP",1
"4592","EPAS1","ADM",1
"4593","JUN","NCAM1",1
"4594","JDP2","CREBBP",1
"4595","CUX1","SI",-1
"4596","DNMT1","MBD3",1
"4597","DNMT3A","MBD3",1
"4598","DNMT3A","MBD4",1
"4599","DNMT3B","MBD3",1
"4600","DNMT3B","MBD4",1
"4601","MBD1","ACTB",1
"4602","MBD1","MBD4",1
"4603","MBD2","PCNA",1
"4604","DNMT1","MBP",1
"4605","DNMT1","PCNA",1
"4606","MYC","MYOD1",-1
"4607","MYC","MYOG",1
"4608","SP1","PRKCB",1
"4609","IRF1","MMP9",1
"4610","JUN","SLC10A1",1
"4611","EGR1","APOA1",1
"4612","FOXA2","APOA1",1
"4613","CREB1","CPT1A",1
"4614","HNF4A","CPT1A",1
"4615","E2F1","PPARG",1
"4616","E2F4","PPARG",-1
"4617","MYC","FTH1",-1
"4618","MYC","SLC11A1",-1
"4619","ZBTB17","SLC11A1",1
"4620","ZNF91","SLC11A1",1
"4621","ARNT","SERPINE1",1
"4622","AHR","SERPINE1",1
"4623","FOXN1","AR",1
"4624","AR","FOXN1",1
"4625","FOXN1","KLK3",1
"4626","STAT3","KLK3",1
"4627","ETV1","ERBB2",1
"4628","KLF5","PLAT",1
"4629","NR4A2","CRH",1
"4630","ATF2","NR4A2",1
"4631","NR1I3","UGT1A1",1
"4632","CEBPG","IL6",-1
"4633","CREB1","CARTPT",1
"4634","PPARA","SLC27A1",1
"4635","ETS1","ATP2A3",1
"4636","OLIG1","SHH",1
"4637","OLIG2","SHH",1
"4638","JUNB","CCNA2",1
"4639","ERF","PRL",-1
"4640","BMAL1","TTF1",1
"4641","CLOCK","TTF1",1
"4642","TTF1","ADCYAP1",1
"4643","ESR1","TERT",1
"4644","HOXB7","CDX1",1
"4645","SPI1","FCGR1A",1
"4646","SPI1","IFNG",1
"4647","TBP","FCGR1A",1
"4648","WT1","SF1",1
"4649","PITX2","GH1",1
"4650","PITX2","POU1F1",1
"4651","CREB1","PDGFRA",-1
"4652","ESR1","NR3C1",1
"4653","NR3C1","ESR1",-1
"4654","THRA","CYP3A4",1
"4655","NFKB1","PRF1",1
"4656","RELA","PRF1",1
"4657","SP1","CDKN2A",1
"4658","TP53","APP",1
"4659","FOS","CYP1A2",1
"4660","JUN","CYP1A2",1
"4661","RREB1","FSHR",1
"4662","ZNF202","FSHR",-1
"4663","YY1","HOXB4",1
"4664","HOXB4","NFYA",1
"4665","NFYA","HOXB4",1
"4666","ESR1","RGN",1
"4667","ESR1","U2AF1",1
"4668","SP1","DKC1",1
"4669","CREB1","FOS",1
"4670","MEF2A","RHD",1
"4671","ESR1","CAV1",-1
"4672","ESR2","CAV1",1
"4673","IRF5","CCL1",1
"4674","IRF5","CCL5",1
"4675","NFAT5","HSPA1B",1
"4676","PHF5A","SMARCB1",1
"4677","NCOR2","CYP1A1",1
"4678","AR","FGF8",1
"4679","AR","TYRP1",1
"4680","POU2F1","ITGAX",-1
"4681","POU2F1","ITGB2",-1
"4682","POU2F1","VCAM1",-1
"4683","ETS1","CCNG1",1
"4684","ETS1","PERP",1
"4685","MSX2","BGLAP",-1
"4686","RELA","CAMK4",1
"4687","PITX1","FSHB",1
"4688","CREB1","CYP51A1",1
"4689","SP1","CYP51A1",1
"4690","TFAP2A","RAD21",1
"4691","TFAP2C","RAD21",1
"4692","RARA","IL1B",1
"4693","STAT3","CCND1",1
"4694","MAF","NQO1",1
"4695","MAFG","CRYZ",1
"4696","MAFG","NQO1",1
"4697","MAFK","CRYZ",1
"4698","MAFK","NQO1",1
"4699","MAF","GSTK1",1
"4700","TP53","NQO1",1
"4701","SMAD1","BGLAP",1
"4702","POU2F1","CSN2",1
"4703","STAT5B","HP",1
"4704","HIF1A","CA9",1
"4705","CUX1","CA9",1
"4706","NKX2-1","SCGB1A1",1
"4707","TP53","ATF3",1
"4708","ATF3","TP53",-1
"4709","PAX3","SFTPB",1
"4710","SMAD3","SFTPB",-1
"4711","SNAI1","MUC1",-1
"4712","ZEB1","MUC1",-1
"4713","SNAI1","ZEB1",1
"4714","ESR1","CRH",1
"4715","ESR2","CRH",1
"4716","JUN","GADD45B",1
"4717","NFKB1","GADD45B",1
"4718","RELA","GADD45B",1
"4719","HOXA5","IGFBP1",1
"4720","TP53","SLC6A6",-1
"4721","NCOA1","CXCL8",1
"4722","NCOA1","TNF",1
"4723","IRF1","IL17A",1
"4724","PRDM1","BCL6",-1
"4725","BCL6","PRDM1",-1
"4726","PRDM1","PRDM1",1
"4727","TP53","ERVK-11",1
"4728","AR","PA2G4",1
"4729","PA2G4","AR",-1
"4730","VDR","CYP3A4",1
"4731","JDP2","S100A9",1
"4732","ZNF316","S100A9",1
"4733","ZNF316","TRIM28",1
"4734","TP53","NFYA",1
"4735","ZNF699","CHMP4A",1
"4736","ZNF236","ADH1B",1
"4737","ID3","NPTX1",1
"4738","MYOD1","NPTX1",1
"4739","ZNF384","NPTX1",1
"4740","NR2C2","MAP2K7",1
"4741","NR2C2","MAPK8",1
"4742","POU1F1","FGFR4",1
"4743","SP1","AGXT",1
"4744","TFAP2A","AGXT",1
"4745","TFAP2A","PRKACA",1
"4746","SP1","CREBBP",1
"4747","TFAP2A","CREBBP",1
"4748","TFAP2A","SP1",1
"4749","SP1","TFAP2A",1
"4750","SP1","OPRK1",1
"4751","MYB","AMY2A",1
"4752","FOXO1","FASLG",1
"4753","ELF1","TSC1",1
"4754","NR1H2","TP53",1
"4755","FOS","MDM2",1
"4756","NKX3-1","FOS",-1
"4757","NKX3-1","MDM2",1
"4758","KLF10","SMAD7",-1
"4759","DNMT1","ABCB1",1
"4760","ESR1","ABCB1",1
"4761","ESR2","ABCB1",1
"4762","SP3","CSNK2A1",1
"4763","NR1H3","PLTP",1
"4764","TEF","CAD",1
"4765","CEBPG","CXCL8",1
"4766","CEBPG","TNF",1
"4767","ESRRA","ACADM",1
"4768","ESRRG","ACADM",1
"4769","JUND","TH",1
"4770","MEF2C","PPARGC1A",1
"4771","HNF4A","NRCAM",1
"4772","HNF4A","HAMP",1
"4773","CEBPA","HAMP",1
"4774","CEBPG","HAMP",1
"4775","CEBPB","AXIN1",1
"4776","CEBPB","FGFR1",1
"4777","CEBPB","HLA-E",1
"4778","TP73","RBL2",1
"4779","KLF4","GSTP1",-1
"4780","KLF5","GSTP1",-1
"4781","ONECUT1","GCK",1
"4782","YBX1","UTS2R",1
"4783","SP1","IFITM3",1
"4784","TFAP2A","IVL",1
"4785","TFAP2A","KRT14",1
"4786","TFAP2C","EGFR",1
"4787","TFAP2C","IVL",1
"4788","TFAP2C","KRT14",1
"4789","NR5A1","CGA",1
"4790","JUND","EGF",1
"4791","ZEB1","BGLAP",-1
"4792","GATA1","HBB",1
"4793","RELA","NOD2",1
"4794","NFKB1","NOD2",1
"4795","ATF2","TH",1
"4796","ATF3","REG1B",1
"4797","SP1","TOP2B",1
"4798","MBD2","PLAU",1
"4799","STAT1","CASP4",1
"4800","CREM","VDR",1
"4801","NR0B2","ABCA1",-1
"4802","NR1H3","NR0B2",1
"4803","NR0B2","NR1H3",-1
"4804","NR0B2","ABCG1",1
"4805","PAX2","ROBO3",1
"4806","STAT5A","ACACA",1
"4807","CREB1","LORICRIN",-1
"4808","TFAP2A","LORICRIN",1
"4809","JUN","LORICRIN",1
"4810","JUNB","LORICRIN",-1
"4811","SP1","LORICRIN",1
"4812","SP3","LORICRIN",-1
"4813","JUN","NUP214",1
"4814","SP3","CREBBP",1
"4815","MECOM","ZBTB16",1
"4816","POU4F1","CDKN1A",1
"4817","NKX3-1","BAX",1
"4818","POU4F1","BAX",-1
"4819","SOX9","SRY",1
"4820","SRY","SOX9",1
"4821","TBPL1","MC1R",1
"4822","HIF1A","BCL2",1
"4823","OSR1","PRKN",1
"4824","SREBF1","UCP2",1
"4825","SMAD3","FN1",1
"4826","SMAD7","FN1",1
"4827","ESR2","VEGFA",-1
"4828","FOS","NOTCH2",1
"4829","FOSL1","NOTCH2",1
"4830","CREB1","GSTP1",1
"4831","FOS","COL10A1",1
"4832","SP1","H1-6",1
"4833","SP3","H1-6",1
"4834","PAX3","H1-6",1
"4835","HOXD13","H1-6",1
"4836","RELA","MUC1",1
"4837","TWIST1","POSTN",1
"4838","MYC","CD40",1
"4839","BHLHE22","PAX6",-1
"4840","SPZ1","CCN2",1
"4841","MEF2D","CD14",1
"4842","SP1","CD14",1
"4843","MEF2A","CD14",1
"4844","NR0B1","CYP2B6",1
"4845","WT1","CYP19A1",-1
"4846","WT1","CYP2B6",1
"4847","ATF2","EBP",1
"4848","JUN","EBP",1
"4849","ATF2","CEBPB",1
"4850","JUN","CEBPB",1
"4851","FOXM1","AFP",-1
"4852","RFXANK","ATP9A",1
"4853","HIF1A","LEP",1
"4854","ARNT","LEP",1
"4855","CRX","BANF1",1
"4856","PPARG","IL6",-1
"4857","MAFB","NPHS2",1
"4858","SFPQ","CYP11A1",1
"4859","SFPQ","CYP2B6",1
"4860","SFPQ","IGF1",1
"4861","THRA","LARGE1",1
"4862","THRA","THRA",1
"4863","NFKB1","IRF4",1
"4864","MITF","TPH1",1
"4865","SP1","BMP2",1
"4866","HNF1B","AKR1C4",1
"4867","REST","TAC1",-1
"4868","CEBPD","A2M",1
"4869","STAT1","COL2A1",1
"4870","STAT1","JAK2",1
"4871","CDX2","HBEGF",1
"4872","GTF3A","EPO",1
"4873","PITX1","PRL",1
"4874","MYC","OPRK1",1
"4875","USF1","IL1B",-1
"4876","USF1","NOS2",-1
"4877","USF2","IL1B",-1
"4878","USF2","NOS2",-1
"4879","JUN","MEN1",1
"4880","JUND","MAPK1",1
"4881","JUND","MAPK8",1
"4882","TFAP2A","SLC19A1",1
"4883","SSRP1","TGFB1",1
"4884","MYOD1","NF1",1
"4885","NKX2-5","NF1",1
"4886","TFAP4","NF1",1
"4887","MTA2","SELENOP",1
"4888","SP3","SERPINH1",1
"4889","NFE2L2","SLC7A11",1
"4890","EGR1","LDLR",1
"4891","CEBPB","LDLR",1
"4892","CREB1","LDLR",1
"4893","USF1","SERPINE1",1
"4894","ESR1","TNF",1
"4895","STAT1","POMC",1
"4896","TP53","MIF",1
"4897","MYOD1","MSTN",1
"4898","IRF3","IFNA5",1
"4899","IRF7","IFNA5",1
"4900","PITX1","IFNA5",-1
"4901","IRF3","IFNA4",1
"4902","PITX1","IFNA4",1
"4903","MEF2A","HP",1
"4904","SPI1","PRL",1
"4905","TP53","XPC",1
"4906","ZBTB16","GP1BA",1
"4907","ZBTB16","GP9",1
"4908","ZBTB16","MPL",1
"4909","CDX1","WNT2",1
"4910","NR2C2","MAP3K14",1
"4911","NR2C2","TAB1",1
"4912","CEBPB","GAST",1
"4913","ZBTB17","HCFC1",1
"4914","ELF1","KIR3DL1",1
"4915","LEF1","RAG2",1
"4916","KLF10","SMAD2",1
"4917","KLF10","SMAD3",1
"4918","KLF10","SMAD4",1
"4919","TP53","CDX1",-1
"4920","ZNF91","AP3B1",1
"4921","ZKSCAN7","AP3B1",1
"4922","CREBZF","AP3B1",1
"4923","PPARA","IL2",1
"4924","CREB1","MRM3",1
"4925","SMAD1","ID1",1
"4926","SMAD4","ID1",1
"4927","KLF2","ODC1",1
"4928","KLF4","ODC1",-1
"4929","ELF1","CD3D",1
"4930","NR0B2","PCK1",1
"4931","SP1","FLNA",1
"4932","STAT1","HSP90B2P",1
"4933","FOXO3","TNFSF10",1
"4934","FOXO1","TNFSF10",1
"4935","GATA2","CYP19A1",1
"4936","HR","GRIA2",1
"4937","HIF1A","BHLHE41",1
"4938","CEBPB","PRKCA",1
"4939","CEBPB","CSF3",1
"4940","NFATC1","IL4",1
"4941","STAT1","IFI27",1
"4942","BACH1","HMOX1",1
"4943","MAFK","HMOX1",-1
"4944","MYT1","PLP1",1
"4945","KLF6","IGF1",1
"4946","TFAP2D","CALB2",1
"4947","SP1","GP6",1
"4948","FLI1","GP6",1
"4949","GATA1","GP6",1
"4950","IRF4","CCNB1",-1
"4951","REL","IER3",1
"4952","MYC","IER3",-1
"4953","NFKB1","IER3",1
"4954","RELA","IER3",1
"4955","NFKB1","CDX2",1
"4956","RELA","CDX2",-1
"4957","PGR","NFKBIA",1
"4958","CREB1","TNFSF11",1
"4959","SP1","TAF7",1
"4960","HNF1A","SLC17A1",1
"4961","ZNF160","GPT",1
"4962","ZNF160","LCT",1
"4963","E2F2","TERT",-1
"4964","E2F3","TERT",-1
"4965","E2F4","TERT",-1
"4966","E2F5","TERT",-1
"4967","MAFA","INS",1
"4968","ARNT","CYP1A1",1
"4969","FOXA2","PTH",1
"4970","GATA1","PTH",1
"4971","NR3C1","PTH",1
"4972","NFE2L2","KEAP1",1
"4973","HIF1A","NT5E",1
"4974","ZNF410","MMP1",1
"4975","CREB1","NOCT",1
"4976","ZNF8","TGFB1",-1
"4977","CREM","CREM",1
"4978","TP53","FDXR",1
"4979","TP63","FDXR",1
"4980","TP73","FDXR",1
"4981","JUN","SPARC",1
"4982","ESR1","GRIN2D",1
"4983","ESR2","GRIN2D",1
"4984","STAT4","PRF1",1
"4985","ESR1","G6PC1",1
"4986","ELF1","SOD3",1
"4987","CUX1","CD40",1
"4988","NFKB2","CD40",1
"4989","SSRP1","CDKN1A",1
"4990","SSRP1","MDM2",1
"4991","SSRP1","MRPL41",1
"4992","SSRP1","TP63",1
"4993","TP63","MRPL41",1
"4994","TP53","MUC2",1
"4995","JUN","NPM1",1
"4996","NFATC2","CD3E",1
"4997","ESRRA","NR1D1",1
"4998","USF1","TFF1",1
"4999","USF1","TFF2",1
"5000","MYC","TFF2",1
"5001","SP3","ADIPOQ",1
"5002","SP1","ADIPOQ",1
"5003","SP2","CDKN1A",1
"5004","ONECUT1","AFP",1
"5005","HIF1A","F2",1
"5006","NKRF","ABCC8",1
"5007","NKRF","NOS2",1
"5008","RERE","CD34",1
"5009","TEAD1","ANKRD1",1
"5010","ZBED1","MYB",1
"5011","DLX4","MIA",1
"5012","ZBTB17","CDKN1A",-1
"5013","MYC","BBC3",1
"5014","JUN","COL1A2",1
"5015","JUN","HP",1
"5016","GATA2","TSHB",1
"5017","HNF1A","GSTA1",-1
"5018","TP53","RPSA",1
"5019","ELF4","PRF1",1
"5020","ETS1","PRF1",1
"5021","PAX5","BLNK",1
"5022","STAT1","CCL2",1
"5023","TEAD4","S100B",1
"5024","FOXA2","SAMHD1",1
"5025","YY1","MUC1",1
"5026","JUN","SERPINE1",1
"5027","NR3C1","HSD11B1",1
"5028","AR","RPL3",1
"5029","POU2F1","CCND1",1
"5030","RUNX2","CDKN1A",-1
"5031","ATF1","CD44",1
"5032","ATF1","CIITA",1
"5033","ATF1","HLA-E",1
"5034","NCOR1","RARB",1
"5035","TP53","INS",1
"5036","JUN","PRKG1",1
"5037","CEBPB","CHAT",1
"5038","MYB","CHAT",1
"5039","STAT3","BIRC5",1
"5040","PPARA","CRP",-1
"5041","HIF1A","ABL1",1
"5042","HIF1A","BCR",1
"5043","ZNF148","ITGAM",-1
"5044","ZBTB22","AMY2A",1
"5045","ZBTB22","ZBTB22",1
"5046","GCM1","ERVW-1",1
"5047","KAT6B","MYBL2",1
"5048","MAF","MORF4L1",1
"5049","SSRP1","MYBL2",1
"5050","BMAL1","BHLHE40",1
"5051","BHLHE40","BMAL1",1
"5052","BHLHE40","CLOCK",1
"5053","CLOCK","BHLHE40",1
"5054","BHLHE40","PER1",1
"5055","BMAL1","BHLHE41",1
"5056","BHLHE41","BMAL1",1
"5057","CLOCK","BHLHE41",1
"5058","BHLHE41","CLOCK",1
"5059","BHLHE41","PER1",1
"5060","AR","PECR",1
"5061","ESR1","PECR",1
"5062","SOX9","COL9A1",1
"5063","NR1H4","NELFE",1
"5064","BCL6","SIRT1",1
"5065","TP53","BID",1
