"","receptor","tf"
"4553","S1pr5","Mapk1"
"4554","S1pr5","Mapk3"
"4555","S1pr5","Nfkb1"
"4556","S1pr5","Rela"
"4557","S1pr5","Trp53"
"4558","S1pr5","Raf1"
"4559","Fcer1a","Akt1"
"4560","Fcer1a","Trp53"
"4561","Fyn","Akt1"
"4562","Fyn","Trp53"
"4563","Pik3r1","Trp53"
"4564","Pik3r2","Trp53"
"4565","Pik3r3","Trp53"
"4566","S1pr2","Akt1"
"4567","S1pr2","Mapk1"
"4568","S1pr2","Mapk3"
"4569","S1pr2","Nfkb1"
"4570","S1pr2","Rela"
"4571","S1pr2","Trp53"
"4572","S1pr2","Raf1"
"4573","Agtr1a","Akt1"
"4574","Agtr1a","Mapk1"
"4575","Agtr1a","Mapk3"
"4576","Agtr1a","Rapgef3"
"4577","Agtr1a","Raf1"
"4578","Agtr1a","Rala"
"4579","Pld2","Mapk1"
"4580","Pld2","Mapk3"
"4581","Pld2","Raf1"
"4582","Avpr1a","Akt1"
"4583","Avpr1a","Mapk1"
"4584","Avpr1a","Mapk3"
"4585","Avpr1a","Rapgef3"
"4586","Avpr1a","Raf1"
"4587","Avpr1a","Rala"
"4588","Avpr1b","Akt1"
"4589","Avpr1b","Mapk1"
"4590","Avpr1b","Mapk3"
"4591","Avpr1b","Rapgef3"
"4592","Avpr1b","Raf1"
"4593","Avpr1b","Rala"
"4594","Avpr2","Akt1"
"4595","Avpr2","Mapk1"
"4596","Avpr2","Mapk3"
"4597","Avpr2","Rapgef3"
"4598","Avpr2","Raf1"
"4599","Avpr2","Rala"
"4600","Grm3","Akt1"
"4601","Grm3","Mapk1"
"4602","Grm3","Mapk3"
"4603","Grm3","Rapgef3"
"4604","Grm3","Raf1"
"4605","Grm3","Rala"
"4606","Grm4","Akt1"
"4607","Grm4","Mapk1"
"4608","Grm4","Mapk3"
"4609","Grm4","Rapgef3"
"4610","Grm4","Raf1"
"4611","Grm4","Rala"
"4612","Grm5","Akt1"
"4613","Grm5","Mapk1"
"4614","Grm5","Mapk3"
"4615","Grm5","Rapgef3"
"4616","Grm5","Raf1"
"4617","Grm5","Rala"
"4618","Grm7","Akt1"
"4619","Grm7","Mapk1"
"4620","Grm7","Mapk3"
"4621","Grm7","Rapgef3"
"4622","Grm7","Raf1"
"4623","Grm7","Rala"
"4624","Cxcr1","Rapgef3"
"4625","Cxcr1","Rala"
"4626","Cxcr2","Rapgef3"
"4627","Cxcr2","Rala"
"4628","Grm1","Mapk1"
"4629","Grm1","Mapk3"
"4630","Grm1","Rapgef3"
"4631","Grm1","Raf1"
"4632","Grm1","Rala"
"4633","F2r","Raf1"
"4634","Lpar3","Raf1"
"4635","Fcer1a","Mapk1"
"4636","Fcer1a","Mapk3"
"4637","Fcer1a","Raf1"
"4638","Lpar1","Raf1"
"4639","Lpar2","Raf1"
"4640","Lpar4","Raf1"
"4641","Fyn","Mapk1"
"4642","Fyn","Mapk3"
"4643","Fyn","Raf1"
"4644","Plcb2","Raf1"
"4645","Agtr1b","Akt1"
"4646","Agtr1b","Mapk1"
"4647","Agtr1b","Mapk3"
"4648","Agtr1b","Rapgef3"
"4649","Agtr1b","Raf1"
"4650","Agtr1b","Rala"
"4651","Cd74,Cxcr2","Rapgef3"
"4652","Cd74,Cxcr2","Rala"
"4653","Pld1","Mapk1"
"4654","Pld1","Mapk3"
"4655","Pld1","Raf1"
"4656","Abl1","E2f1"
"4657","Abl1","E2f2"
"4658","Abl1","E2f3"
"4659","Abl1","E2f4"
"4660","Abl1","E2f5"
"4661","Abl1","Myc"
"4662","Abl1","Rbl1"
"4663","Abl1","Tfdp1"
"4664","Abl1","Tfdp2"
"4665","Abl1","Zbtb17"
"4666","Abl1","Ccnd1"
"4667","Abl1","Mcm3"
"4668","Abl1","Mcm6"
"4669","Abl1","Rb1"
"4670","Abl1","Rbl2"
"4671","Abl1","Mcm2"
"4672","Abl1","Mcm4"
"4673","Abl1","Mcm7"
"4674","Abl1","Orc2"
"4675","Ep300","E2f1"
"4676","Ep300","E2f2"
"4677","Ep300","E2f3"
"4678","Ep300","E2f4"
"4679","Ep300","E2f5"
"4680","Ep300","Hdac1"
"4681","Ep300","Myc"
"4682","Ep300","Rbl1"
"4683","Ep300","Tfdp1"
"4684","Ep300","Tfdp2"
"4685","Ep300","Trp53"
"4686","Ep300","Zbtb17"
"4687","Ep300","Abl1"
"4688","Ep300","Ccnd1"
"4689","Ep300","Hdac2"
"4690","Ep300","Mcm3"
"4691","Ep300","Mcm6"
"4692","Ep300","Rb1"
"4693","Ep300","Rbl2"
"4694","Ep300","Mcm2"
"4695","Ep300","Mcm4"
"4696","Ep300","Mcm7"
"4697","Ep300","Orc2"
"4698","Gsk3b","E2f1"
"4699","Gsk3b","E2f2"
"4700","Gsk3b","E2f3"
"4701","Gsk3b","E2f4"
"4702","Gsk3b","E2f5"
"4703","Gsk3b","Hdac1"
"4704","Gsk3b","Myc"
"4705","Gsk3b","Rbl1"
"4706","Gsk3b","Tfdp1"
"4707","Gsk3b","Tfdp2"
"4708","Gsk3b","Zbtb17"
"4709","Gsk3b","Abl1"
"4710","Gsk3b","Ccnd1"
"4711","Gsk3b","Hdac2"
"4712","Gsk3b","Mcm3"
"4713","Gsk3b","Mcm6"
"4714","Gsk3b","Rb1"
"4715","Gsk3b","Rbl2"
"4716","Gsk3b","Mcm2"
"4717","Gsk3b","Mcm4"
"4718","Gsk3b","Mcm7"
"4719","Gsk3b","Orc2"
"4720","Crebbp","E2f1"
"4721","Crebbp","E2f2"
"4722","Crebbp","E2f3"
"4723","Crebbp","E2f4"
"4724","Crebbp","E2f5"
"4725","Crebbp","Hdac1"
"4726","Crebbp","Myc"
"4727","Crebbp","Rbl1"
"4728","Crebbp","Tfdp1"
"4729","Crebbp","Tfdp2"
"4730","Crebbp","Trp53"
"4731","Crebbp","Zbtb17"
"4732","Crebbp","Abl1"
"4733","Crebbp","Ccnd1"
"4734","Crebbp","Hdac2"
"4735","Crebbp","Mcm3"
"4736","Crebbp","Mcm6"
"4737","Crebbp","Rb1"
"4738","Crebbp","Rbl2"
"4739","Crebbp","Mcm2"
"4740","Crebbp","Mcm4"
"4741","Crebbp","Mcm7"
"4742","Crebbp","Orc2"
"4743","Cdk2","E2f1"
"4744","Cdk2","E2f2"
"4745","Cdk2","E2f3"
"4746","Cdk2","E2f4"
"4747","Cdk2","E2f5"
"4748","Cdk2","Hdac1"
"4749","Cdk2","Myc"
"4750","Cdk2","Rbl1"
"4751","Cdk2","Tfdp1"
"4752","Cdk2","Tfdp2"
"4753","Cdk2","Zbtb17"
"4754","Cdk2","Abl1"
"4755","Cdk2","Hdac2"
"4756","Cdk2","Mcm3"
"4757","Cdk2","Mcm6"
"4758","Cdk2","Rb1"
"4759","Cdk2","Mcm2"
"4760","Cdk2","Mcm4"
"4761","Cdk2","Mcm7"
"4762","Cdk2","Orc2"
"4763","Cdk4","E2f4"
"4764","Cdk4","E2f5"
"4765","Cdk4","Hdac1"
"4766","Cdk4","Myc"
"4767","Cdk4","Rbl1"
"4768","Cdk4","Tfdp1"
"4769","Cdk4","Tfdp2"
"4770","Cdk4","Zbtb17"
"4771","Cdk4","Abl1"
"4772","Cdk4","Hdac2"
"4773","Cdk4","Mcm3"
"4774","Cdk4","Mcm6"
"4775","Cdk4","Rbl2"
"4776","Cdk4","Mcm2"
"4777","Cdk4","Mcm4"
"4778","Cdk4","Mcm7"
"4779","Cdk4","Orc2"
"4780","Chek1","E2f1"
"4781","Chek1","E2f2"
"4782","Chek1","E2f3"
"4783","Chek1","E2f4"
"4784","Chek1","E2f5"
"4785","Chek1","Hdac1"
"4786","Chek1","Myc"
"4787","Chek1","Rbl1"
"4788","Chek1","Tfdp1"
"4789","Chek1","Tfdp2"
"4790","Chek1","Trp53"
"4791","Chek1","Zbtb17"
"4792","Chek1","Abl1"
"4793","Chek1","Ccnd1"
"4794","Chek1","Hdac2"
"4795","Chek1","Mcm3"
"4796","Chek1","Mcm6"
"4797","Chek1","Rb1"
"4798","Chek1","Rbl2"
"4799","Chek1","Mcm2"
"4800","Chek1","Mcm4"
"4801","Chek1","Mcm7"
"4802","Chek1","Orc2"
"4803","Chek2","E2f1"
"4804","Chek2","E2f2"
"4805","Chek2","E2f3"
"4806","Chek2","E2f4"
"4807","Chek2","E2f5"
"4808","Chek2","Hdac1"
"4809","Chek2","Myc"
"4810","Chek2","Rbl1"
"4811","Chek2","Tfdp1"
"4812","Chek2","Tfdp2"
"4813","Chek2","Trp53"
"4814","Chek2","Zbtb17"
"4815","Chek2","Abl1"
"4816","Chek2","Ccnd1"
"4817","Chek2","Hdac2"
"4818","Chek2","Mcm3"
"4819","Chek2","Mcm6"
"4820","Chek2","Rb1"
"4821","Chek2","Rbl2"
"4822","Chek2","Mcm2"
"4823","Chek2","Mcm4"
"4824","Chek2","Mcm7"
"4825","Chek2","Orc2"
"4826","Hdac1","E2f1"
"4827","Hdac1","E2f2"
"4828","Hdac1","E2f3"
"4829","Hdac1","E2f4"
"4830","Hdac1","E2f5"
"4831","Hdac1","Myc"
"4832","Hdac1","Rbl1"
"4833","Hdac1","Tfdp1"
"4834","Hdac1","Tfdp2"
"4835","Hdac1","Zbtb17"
"4836","Hdac1","Ccnd1"
"4837","Hdac1","Mcm3"
"4838","Hdac1","Mcm6"
"4839","Hdac1","Rb1"
"4840","Hdac1","Rbl2"
"4841","Hdac1","Mcm2"
"4842","Hdac1","Mcm4"
"4843","Hdac1","Mcm7"
"4844","Hdac1","Orc2"
"4845","Hdac2","E2f1"
"4846","Hdac2","E2f2"
"4847","Hdac2","E2f3"
"4848","Hdac2","E2f4"
"4849","Hdac2","E2f5"
"4850","Hdac2","Myc"
"4851","Hdac2","Rbl1"
"4852","Hdac2","Tfdp1"
"4853","Hdac2","Tfdp2"
"4854","Hdac2","Zbtb17"
"4855","Hdac2","Ccnd1"
"4856","Hdac2","Mcm3"
"4857","Hdac2","Mcm6"
"4858","Hdac2","Rb1"
"4859","Hdac2","Rbl2"
"4860","Hdac2","Mcm2"
"4861","Hdac2","Mcm4"
"4862","Hdac2","Mcm7"
"4863","Hdac2","Orc2"
"4864","Cdk2","Pttg1"
"4865","Cdk2","Espl1"
"4866","Itpr3","Pttg1"
"4867","Itpr3","Espl1"
"4868","Chek1","Trp73"
"4869","Chek1","Mdm2"
"4870","Chek1","Ddb2"
"4871","Chek2","Trp73"
"4872","Chek2","Mdm2"
"4873","Chek2","Ddb2"
"4874","Ldlr","Dab2"
"4875","Tgfbr1","Smad2"
"4876","Tgfbr2","Smad2"
"4877","Tgfbr1,Tgfbr2","Smad2"
"4878","Acvr1b,Tgfbr2","Smad2"
"4879","Acvr1c,Tgfbr2","Smad2"
"4880","Acvr1,Tgfbr1,Tgfbr2","Smad2"
"4881","Tgfbr1,Acvr2a","Smad2"
"4882","Tgfbr1,Acvr2b","Smad2"
"4883","Lrp6","Akt1"
"4884","Lrp6","Mapk1"
"4885","Lrp6","Mapk3"
"4886","Lrp6","Sos1"
"4887","Lrp6","Sos2"
"4888","Lrp6","Raf1"
"4889","Lrp5","Akt1"
"4890","Lrp5","Mapk1"
"4891","Lrp5","Mapk3"
"4892","Lrp5","Sos1"
"4893","Lrp5","Sos2"
"4894","Lrp5","Raf1"
"4895","Fzd3","Akt1"
"4896","Fzd3","Mapk1"
"4897","Fzd3","Mapk3"
"4898","Fzd3","Sos1"
"4899","Fzd3","Sos2"
"4900","Fzd3","Raf1"
"4901","Fzd5","Akt1"
"4902","Fzd5","Mapk1"
"4903","Fzd5","Mapk3"
"4904","Fzd5","Sos1"
"4905","Fzd5","Sos2"
"4906","Fzd5","Raf1"
"4907","Fzd6","Akt1"
"4908","Fzd6","Mapk1"
"4909","Fzd6","Mapk3"
"4910","Fzd6","Sos1"
"4911","Fzd6","Sos2"
"4912","Fzd6","Raf1"
"4913","Tnfrsf1a","Akt1"
"4914","Tnfrsf1a","Sos1"
"4915","Tnfrsf1a","Sos2"
"4916","Tnfrsf1a","Raf1"
"4917","Fzd8","Akt1"
"4918","Fzd8","Mapk1"
"4919","Fzd8","Mapk3"
"4920","Fzd8","Sos1"
"4921","Fzd8","Sos2"
"4922","Fzd8","Raf1"
"4923","Fzd1","Akt1"
"4924","Fzd1","Mapk1"
"4925","Fzd1","Mapk3"
"4926","Fzd1","Sos1"
"4927","Fzd1","Sos2"
"4928","Fzd1","Raf1"
"4929","Fzd10","Akt1"
"4930","Fzd10","Mapk1"
"4931","Fzd10","Mapk3"
"4932","Fzd10","Sos1"
"4933","Fzd10","Sos2"
"4934","Fzd10","Raf1"
"4935","Fzd4","Akt1"
"4936","Fzd4","Mapk1"
"4937","Fzd4","Mapk3"
"4938","Fzd4","Sos1"
"4939","Fzd4","Sos2"
"4940","Fzd4","Raf1"
"4941","Fzd7","Akt1"
"4942","Fzd7","Mapk1"
"4943","Fzd7","Mapk3"
"4944","Fzd7","Sos1"
"4945","Fzd7","Sos2"
"4946","Fzd7","Raf1"
"4947","Fzd2","Akt1"
"4948","Fzd2","Mapk1"
"4949","Fzd2","Mapk3"
"4950","Fzd2","Sos1"
"4951","Fzd2","Sos2"
"4952","Fzd2","Raf1"
"4953","Fzd9","Akt1"
"4954","Fzd9","Mapk1"
"4955","Fzd9","Mapk3"
"4956","Fzd9","Sos1"
"4957","Fzd9","Sos2"
"4958","Fzd9","Raf1"
"4959","Chuk","Mapk1"
"4960","Chuk","Mapk3"
"4961","Chuk","Sos1"
"4962","Chuk","Sos2"
"4963","Chuk","Raf1"
"4964","Gsk3b","Akt1"
"4965","Gsk3b","Mapk1"
"4966","Gsk3b","Mapk3"
"4967","Gsk3b","Sos1"
"4968","Gsk3b","Sos2"
"4969","Gsk3b","Raf1"
"4970","Ikbkb","Mapk1"
"4971","Ikbkb","Mapk3"
"4972","Ikbkb","Sos1"
"4973","Ikbkb","Sos2"
"4974","Ikbkb","Raf1"
"4975","Fzd1,Lrp5","Akt1"
"4976","Fzd1,Lrp5","Mapk1"
"4977","Fzd1,Lrp5","Mapk3"
"4978","Fzd1,Lrp5","Sos1"
"4979","Fzd1,Lrp5","Sos2"
"4980","Fzd1,Lrp5","Raf1"
"4981","Fzd10,Lrp5","Akt1"
"4982","Fzd10,Lrp5","Mapk1"
"4983","Fzd10,Lrp5","Mapk3"
"4984","Fzd10,Lrp5","Sos1"
"4985","Fzd10,Lrp5","Sos2"
"4986","Fzd10,Lrp5","Raf1"
"4987","Fzd2,Lrp5","Akt1"
"4988","Fzd2,Lrp5","Mapk1"
"4989","Fzd2,Lrp5","Mapk3"
"4990","Fzd2,Lrp5","Sos1"
"4991","Fzd2,Lrp5","Sos2"
"4992","Fzd2,Lrp5","Raf1"
"4993","Fzd3,Lrp5","Akt1"
"4994","Fzd3,Lrp5","Mapk1"
"4995","Fzd3,Lrp5","Mapk3"
"4996","Fzd3,Lrp5","Sos1"
"4997","Fzd3,Lrp5","Sos2"
"4998","Fzd3,Lrp5","Raf1"
"4999","Fzd4,Lrp5","Akt1"
"5000","Fzd4,Lrp5","Mapk1"
"5001","Fzd4,Lrp5","Mapk3"
"5002","Fzd4,Lrp5","Sos1"
"5003","Fzd4,Lrp5","Sos2"
"5004","Fzd4,Lrp5","Raf1"
"5005","Fzd5,Lrp5","Akt1"
"5006","Fzd5,Lrp5","Mapk1"
"5007","Fzd5,Lrp5","Mapk3"
"5008","Fzd5,Lrp5","Sos1"
"5009","Fzd5,Lrp5","Sos2"
"5010","Fzd5,Lrp5","Raf1"
"5011","Fzd6,Lrp5","Akt1"
"5012","Fzd6,Lrp5","Mapk1"
"5013","Fzd6,Lrp5","Mapk3"
"5014","Fzd6,Lrp5","Sos1"
"5015","Fzd6,Lrp5","Sos2"
"5016","Fzd6,Lrp5","Raf1"
"5017","Fzd7,Lrp5","Akt1"
"5018","Fzd7,Lrp5","Mapk1"
"5019","Fzd7,Lrp5","Mapk3"
"5020","Fzd7,Lrp5","Sos1"
"5021","Fzd7,Lrp5","Sos2"
"5022","Fzd7,Lrp5","Raf1"
"5023","Fzd8,Lrp5","Akt1"
"5024","Fzd8,Lrp5","Mapk1"
"5025","Fzd8,Lrp5","Mapk3"
"5026","Fzd8,Lrp5","Sos1"
"5027","Fzd8,Lrp5","Sos2"
"5028","Fzd8,Lrp5","Raf1"
"5029","Fzd9,Lrp5","Akt1"
"5030","Fzd9,Lrp5","Mapk1"
"5031","Fzd9,Lrp5","Mapk3"
"5032","Fzd9,Lrp5","Sos1"
"5033","Fzd9,Lrp5","Sos2"
"5034","Fzd9,Lrp5","Raf1"
"5035","Fzd1,Lrp6","Akt1"
"5036","Fzd1,Lrp6","Mapk1"
"5037","Fzd1,Lrp6","Mapk3"
"5038","Fzd1,Lrp6","Sos1"
"5039","Fzd1,Lrp6","Sos2"
"5040","Fzd1,Lrp6","Raf1"
"5041","Fzd10,Lrp6","Akt1"
"5042","Fzd10,Lrp6","Mapk1"
"5043","Fzd10,Lrp6","Mapk3"
"5044","Fzd10,Lrp6","Sos1"
"5045","Fzd10,Lrp6","Sos2"
"5046","Fzd10,Lrp6","Raf1"
"5047","Fzd2,Lrp6","Akt1"
"5048","Fzd2,Lrp6","Mapk1"
"5049","Fzd2,Lrp6","Mapk3"
"5050","Fzd2,Lrp6","Sos1"
"5051","Fzd2,Lrp6","Sos2"
"5052","Fzd2,Lrp6","Raf1"
"5053","Fzd3,Lrp6","Akt1"
"5054","Fzd3,Lrp6","Mapk1"
"5055","Fzd3,Lrp6","Mapk3"
"5056","Fzd3,Lrp6","Sos1"
"5057","Fzd3,Lrp6","Sos2"
"5058","Fzd3,Lrp6","Raf1"
"5059","Fzd4,Lrp6","Akt1"
"5060","Fzd4,Lrp6","Mapk1"
"5061","Fzd4,Lrp6","Mapk3"
"5062","Fzd4,Lrp6","Sos1"
"5063","Fzd4,Lrp6","Sos2"
"5064","Fzd4,Lrp6","Raf1"
"5065","Fzd5,Lrp6","Akt1"
"5066","Fzd5,Lrp6","Mapk1"
"5067","Fzd5,Lrp6","Mapk3"
"5068","Fzd5,Lrp6","Sos1"
"5069","Fzd5,Lrp6","Sos2"
"5070","Fzd5,Lrp6","Raf1"
"5071","Fzd6,Lrp6","Akt1"
"5072","Fzd6,Lrp6","Mapk1"
"5073","Fzd6,Lrp6","Mapk3"
"5074","Fzd6,Lrp6","Sos1"
"5075","Fzd6,Lrp6","Sos2"
"5076","Fzd6,Lrp6","Raf1"
"5077","Fzd7,Lrp6","Akt1"
"5078","Fzd7,Lrp6","Mapk1"
"5079","Fzd7,Lrp6","Mapk3"
"5080","Fzd7,Lrp6","Sos1"
"5081","Fzd7,Lrp6","Sos2"
"5082","Fzd7,Lrp6","Raf1"
"5083","Fzd8,Lrp6","Akt1"
"5084","Fzd8,Lrp6","Mapk1"
"5085","Fzd8,Lrp6","Mapk3"
"5086","Fzd8,Lrp6","Sos1"
"5087","Fzd8,Lrp6","Sos2"
"5088","Fzd8,Lrp6","Raf1"
"5089","Fzd9,Lrp6","Akt1"
"5090","Fzd9,Lrp6","Mapk1"
"5091","Fzd9,Lrp6","Mapk3"
"5092","Fzd9,Lrp6","Sos1"
"5093","Fzd9,Lrp6","Sos2"
"5094","Fzd9,Lrp6","Raf1"
"5095","Irs1","Sos1"
"5096","Irs1","Sos2"
"5097","Itga9","Akt1"
"5098","Itga9","Atf2"
"5099","Itga9","Atf4"
"5100","Itga9","Atf6b"
"5101","Itga9","Brca1"
"5102","Itga9","Creb1"
"5103","Itga9","Creb3"
"5104","Itga9","Creb3l1"
"5105","Itga9","Creb3l2"
"5106","Itga9","Creb3l3"
"5107","Itga9","Creb3l4"
"5108","Itga9","Creb5"
"5109","Itga9","Foxo3"
"5110","Itga9","Mapk1"
"5111","Itga9","Mapk3"
"5112","Itga9","Myb"
"5113","Itga9","Myc"
"5114","Itga9","Nfkb1"
"5115","Itga9","Rela"
"5116","Itga9","Rxra"
"5117","Itga9","Trp53"
"5118","Itga9","Ccnd1"
"5119","Itga9","Ikbkb"
"5120","Itga9","Mdm2"
"5121","Itga9","Nr4a1"
"5122","Itga9","Raf1"
"5123","Itga9","Rbl2"
"5124","Itga9","Ikbkg"
"5125","Itgb1","Akt1"
"5126","Itgb1","Atf2"
"5127","Itgb1","Atf4"
"5128","Itgb1","Atf6b"
"5129","Itgb1","Brca1"
"5130","Itgb1","Creb1"
"5131","Itgb1","Creb3"
"5132","Itgb1","Creb3l1"
"5133","Itgb1","Creb3l2"
"5134","Itgb1","Creb3l3"
"5135","Itgb1","Creb3l4"
"5136","Itgb1","Creb5"
"5137","Itgb1","Foxo3"
"5138","Itgb1","Mapk1"
"5139","Itgb1","Mapk3"
"5140","Itgb1","Myb"
"5141","Itgb1","Myc"
"5142","Itgb1","Nfkb1"
"5143","Itgb1","Rela"
"5144","Itgb1","Rxra"
"5145","Itgb1","Trp53"
"5146","Itgb1","Ccnd1"
"5147","Itgb1","Ikbkb"
"5148","Itgb1","Mdm2"
"5149","Itgb1","Nr4a1"
"5150","Itgb1","Raf1"
"5151","Itgb1","Rbl2"
"5152","Itgb1","Ikbkg"
"5153","Itga5","Akt1"
"5154","Itga5","Atf2"
"5155","Itga5","Atf4"
"5156","Itga5","Atf6b"
"5157","Itga5","Brca1"
"5158","Itga5","Creb1"
"5159","Itga5","Creb3"
"5160","Itga5","Creb3l1"
"5161","Itga5","Creb3l2"
"5162","Itga5","Creb3l3"
"5163","Itga5","Creb3l4"
"5164","Itga5","Creb5"
"5165","Itga5","Foxo3"
"5166","Itga5","Mapk1"
"5167","Itga5","Mapk3"
"5168","Itga5","Myb"
"5169","Itga5","Myc"
"5170","Itga5","Nfkb1"
"5171","Itga5","Rela"
"5172","Itga5","Rxra"
"5173","Itga5","Trp53"
"5174","Itga5","Ccnd1"
"5175","Itga5","Ikbkb"
"5176","Itga5","Mdm2"
"5177","Itga5","Nr4a1"
"5178","Itga5","Raf1"
"5179","Itga5","Rbl2"
"5180","Itga5","Ikbkg"
"5181","Itgav","Akt1"
"5182","Itgav","Atf2"
"5183","Itgav","Atf4"
"5184","Itgav","Atf6b"
"5185","Itgav","Brca1"
"5186","Itgav","Creb1"
"5187","Itgav","Creb3"
"5188","Itgav","Creb3l1"
"5189","Itgav","Creb3l2"
"5190","Itgav","Creb3l3"
"5191","Itgav","Creb3l4"
"5192","Itgav","Creb5"
"5193","Itgav","Foxo3"
"5194","Itgav","Mapk1"
"5195","Itgav","Mapk3"
"5196","Itgav","Myb"
"5197","Itgav","Myc"
"5198","Itgav","Nfkb1"
"5199","Itgav","Rela"
"5200","Itgav","Rxra"
"5201","Itgav","Trp53"
"5202","Itgav","Ccnd1"
"5203","Itgav","Ikbkb"
"5204","Itgav","Mdm2"
"5205","Itgav","Nr4a1"
"5206","Itgav","Raf1"
"5207","Itgav","Rbl2"
"5208","Itgav","Ikbkg"
"5209","Itgb3","Akt1"
"5210","Itgb3","Atf2"
"5211","Itgb3","Atf4"
"5212","Itgb3","Atf6b"
"5213","Itgb3","Brca1"
"5214","Itgb3","Creb1"
"5215","Itgb3","Creb3"
"5216","Itgb3","Creb3l1"
"5217","Itgb3","Creb3l2"
"5218","Itgb3","Creb3l3"
"5219","Itgb3","Creb3l4"
"5220","Itgb3","Creb5"
"5221","Itgb3","Foxo3"
"5222","Itgb3","Mapk1"
"5223","Itgb3","Mapk3"
"5224","Itgb3","Myb"
"5225","Itgb3","Myc"
"5226","Itgb3","Nfkb1"
"5227","Itgb3","Rela"
"5228","Itgb3","Rxra"
"5229","Itgb3","Trp53"
"5230","Itgb3","Ccnd1"
"5231","Itgb3","Ikbkb"
"5232","Itgb3","Mdm2"
"5233","Itgb3","Nr4a1"
"5234","Itgb3","Raf1"
"5235","Itgb3","Rbl2"
"5236","Itgb3","Ikbkg"
"5237","Erbb4","Atf2"
"5238","Erbb4","Atf6b"
"5239","Erbb4","Brca1"
"5240","Erbb4","Creb1"
"5241","Erbb4","Creb3"
"5242","Erbb4","Creb3l1"
"5243","Erbb4","Creb3l2"
"5244","Erbb4","Creb3l3"
"5245","Erbb4","Creb3l4"
"5246","Erbb4","Creb5"
"5247","Erbb4","Foxo3"
"5248","Erbb4","Myb"
"5249","Erbb4","Rxra"
"5250","Erbb4","Ccnd1"
"5251","Erbb4","Mdm2"
"5252","Erbb4","Nr4a1"
"5253","Erbb4","Rbl2"
"5254","Itga6","Akt1"
"5255","Itga6","Atf2"
"5256","Itga6","Atf4"
"5257","Itga6","Atf6b"
"5258","Itga6","Brca1"
"5259","Itga6","Creb1"
"5260","Itga6","Creb3"
"5261","Itga6","Creb3l1"
"5262","Itga6","Creb3l2"
"5263","Itga6","Creb3l3"
"5264","Itga6","Creb3l4"
"5265","Itga6","Creb5"
"5266","Itga6","Foxo3"
"5267","Itga6","Mapk1"
"5268","Itga6","Mapk3"
"5269","Itga6","Myb"
"5270","Itga6","Myc"
"5271","Itga6","Nfkb1"
"5272","Itga6","Rela"
"5273","Itga6","Rxra"
"5274","Itga6","Trp53"
"5275","Itga6","Ccnd1"
"5276","Itga6","Ikbkb"
"5277","Itga6","Mdm2"
"5278","Itga6","Nr4a1"
"5279","Itga6","Raf1"
"5280","Itga6","Rbl2"
"5281","Itga6","Ikbkg"
"5282","Itgb7","Akt1"
"5283","Itgb7","Atf2"
"5284","Itgb7","Atf4"
"5285","Itgb7","Atf6b"
"5286","Itgb7","Brca1"
"5287","Itgb7","Creb1"
"5288","Itgb7","Creb3"
"5289","Itgb7","Creb3l1"
"5290","Itgb7","Creb3l2"
"5291","Itgb7","Creb3l3"
"5292","Itgb7","Creb3l4"
"5293","Itgb7","Creb5"
"5294","Itgb7","Foxo3"
"5295","Itgb7","Mapk1"
"5296","Itgb7","Mapk3"
"5297","Itgb7","Myb"
"5298","Itgb7","Myc"
"5299","Itgb7","Nfkb1"
"5300","Itgb7","Rela"
"5301","Itgb7","Rxra"
"5302","Itgb7","Trp53"
"5303","Itgb7","Ccnd1"
"5304","Itgb7","Ikbkb"
"5305","Itgb7","Mdm2"
"5306","Itgb7","Nr4a1"
"5307","Itgb7","Raf1"
"5308","Itgb7","Rbl2"
"5309","Itgb7","Ikbkg"
"5310","Itga4","Akt1"
"5311","Itga4","Atf2"
"5312","Itga4","Atf4"
"5313","Itga4","Atf6b"
"5314","Itga4","Brca1"
"5315","Itga4","Creb1"
"5316","Itga4","Creb3"
"5317","Itga4","Creb3l1"
"5318","Itga4","Creb3l2"
"5319","Itga4","Creb3l3"
"5320","Itga4","Creb3l4"
"5321","Itga4","Creb5"
"5322","Itga4","Foxo3"
"5323","Itga4","Mapk1"
"5324","Itga4","Mapk3"
"5325","Itga4","Myb"
"5326","Itga4","Myc"
"5327","Itga4","Nfkb1"
"5328","Itga4","Rela"
"5329","Itga4","Rxra"
"5330","Itga4","Trp53"
"5331","Itga4","Ccnd1"
"5332","Itga4","Ikbkb"
"5333","Itga4","Mdm2"
"5334","Itga4","Nr4a1"
"5335","Itga4","Raf1"
"5336","Itga4","Rbl2"
"5337","Itga4","Ikbkg"
"5338","Itga3","Akt1"
"5339","Itga3","Atf2"
"5340","Itga3","Atf4"
"5341","Itga3","Atf6b"
"5342","Itga3","Brca1"
"5343","Itga3","Creb1"
"5344","Itga3","Creb3"
"5345","Itga3","Creb3l1"
"5346","Itga3","Creb3l2"
"5347","Itga3","Creb3l3"
"5348","Itga3","Creb3l4"
"5349","Itga3","Creb5"
"5350","Itga3","Foxo3"
"5351","Itga3","Mapk1"
"5352","Itga3","Mapk3"
"5353","Itga3","Myb"
"5354","Itga3","Myc"
"5355","Itga3","Nfkb1"
"5356","Itga3","Rela"
"5357","Itga3","Rxra"
"5358","Itga3","Trp53"
"5359","Itga3","Ccnd1"
"5360","Itga3","Ikbkb"
