"","receptor","tf"
"24489","CHAD","MAPK10"
"24490","CHAD","MAPK8"
"24491","CHAD","MAPK9"
"24492","CHAD","RASGRF1"
"24493","CHAD","SOS1"
"24494","CHAD","SOS2"
"24495","CHAD","SRC"
"24496","COL4A1","ARHGAP35"
"24497","COL4A1","CTNNB1"
"24498","COL4A1","ELK1"
"24499","COL4A1","JUN"
"24500","COL4A1","MAPK10"
"24501","COL4A1","MAPK8"
"24502","COL4A1","MAPK9"
"24503","COL4A1","RASGRF1"
"24504","COL4A1","SOS1"
"24505","COL4A1","SOS2"
"24506","COL4A1","SRC"
"24507","PDGFA","ARHGAP35"
"24508","PDGFA","RASGRF1"
"24509","COL6A1","ARHGAP35"
"24510","COL6A1","CTNNB1"
"24511","COL6A1","ELK1"
"24512","COL6A1","JUN"
"24513","COL6A1","MAPK10"
"24514","COL6A1","MAPK8"
"24515","COL6A1","MAPK9"
"24516","COL6A1","RASGRF1"
"24517","COL6A1","SOS1"
"24518","COL6A1","SOS2"
"24519","COL6A1","SRC"
"24520","THBS4","ARHGAP35"
"24521","THBS4","CTNNB1"
"24522","THBS4","ELK1"
"24523","THBS4","JUN"
"24524","THBS4","MAPK10"
"24525","THBS4","MAPK8"
"24526","THBS4","MAPK9"
"24527","THBS4","RASGRF1"
"24528","THBS4","SOS1"
"24529","THBS4","SOS2"
"24530","THBS4","SRC"
"24531","PDGFRB","ARHGAP35"
"24532","PDGFRB","RASGRF1"
"24533","COL2A1","ARHGAP35"
"24534","COL2A1","CTNNB1"
"24535","COL2A1","ELK1"
"24536","COL2A1","JUN"
"24537","COL2A1","MAPK10"
"24538","COL2A1","MAPK8"
"24539","COL2A1","MAPK9"
"24540","COL2A1","RASGRF1"
"24541","COL2A1","SOS1"
"24542","COL2A1","SOS2"
"24543","COL2A1","SRC"
"24544","ERBB2","ARHGAP35"
"24545","ERBB2","CTNNB1"
"24546","ERBB2","RASGRF1"
"24547","LAMB3","ARHGAP35"
"24548","LAMB3","CTNNB1"
"24549","LAMB3","ELK1"
"24550","LAMB3","JUN"
"24551","LAMB3","MAPK10"
"24552","LAMB3","MAPK8"
"24553","LAMB3","MAPK9"
"24554","LAMB3","RASGRF1"
"24555","LAMB3","SOS1"
"24556","LAMB3","SOS2"
"24557","LAMB3","SRC"
"24558","LAMA3","ARHGAP35"
"24559","LAMA3","CTNNB1"
"24560","LAMA3","ELK1"
"24561","LAMA3","JUN"
"24562","LAMA3","MAPK10"
"24563","LAMA3","MAPK8"
"24564","LAMA3","MAPK9"
"24565","LAMA3","RASGRF1"
"24566","LAMA3","SOS1"
"24567","LAMA3","SOS2"
"24568","LAMA3","SRC"
"24569","COL1A1","ARHGAP35"
"24570","COL1A1","CTNNB1"
"24571","COL1A1","ELK1"
"24572","COL1A1","JUN"
"24573","COL1A1","MAPK10"
"24574","COL1A1","MAPK8"
"24575","COL1A1","MAPK9"
"24576","COL1A1","RASGRF1"
"24577","COL1A1","SOS1"
"24578","COL1A1","SOS2"
"24579","COL1A1","SRC"
"24580","LAMC2","ARHGAP35"
"24581","LAMC2","CTNNB1"
"24582","LAMC2","ELK1"
"24583","LAMC2","JUN"
"24584","LAMC2","MAPK10"
"24585","LAMC2","MAPK8"
"24586","LAMC2","MAPK9"
"24587","LAMC2","RASGRF1"
"24588","LAMC2","SOS1"
"24589","LAMC2","SOS2"
"24590","LAMC2","SRC"
"24591","MET","ARHGAP35"
"24592","MET","RASGRF1"
"24593","PDGFD","ARHGAP35"
"24594","PDGFD","RASGRF1"
"24595","ITGB1","ARHGAP35"
"24596","ITGB1","CTNNB1"
"24597","ITGB1","ELK1"
"24598","ITGB1","JUN"
"24599","ITGB1","MAPK10"
"24600","ITGB1","MAPK8"
"24601","ITGB1","MAPK9"
"24602","ITGB1","RASGRF1"
"24603","ITGB1","SOS1"
"24604","ITGB1","SOS2"
"24605","ITGAV","ARHGAP35"
"24606","ITGAV","CTNNB1"
"24607","ITGAV","ELK1"
"24608","ITGAV","JUN"
"24609","ITGAV","MAPK10"
"24610","ITGAV","MAPK8"
"24611","ITGAV","MAPK9"
"24612","ITGAV","RASGRF1"
"24613","ITGAV","SOS1"
"24614","ITGAV","SOS2"
"24615","ITGAV","SRC"
"24616","SPP1","ARHGAP35"
"24617","SPP1","CTNNB1"
"24618","SPP1","ELK1"
"24619","SPP1","JUN"
"24620","SPP1","MAPK10"
"24621","SPP1","MAPK8"
"24622","SPP1","MAPK9"
"24623","SPP1","RASGRF1"
"24624","SPP1","SOS1"
"24625","SPP1","SOS2"
"24626","SPP1","SRC"
"24627","PDGFRA","ARHGAP35"
"24628","PDGFRA","RASGRF1"
"24629","FLT4","ARHGAP35"
"24630","FLT4","RASGRF1"
"24631","LAMA5","ARHGAP35"
"24632","LAMA5","CTNNB1"
"24633","LAMA5","ELK1"
"24634","LAMA5","JUN"
"24635","LAMA5","MAPK10"
"24636","LAMA5","MAPK8"
"24637","LAMA5","MAPK9"
"24638","LAMA5","RASGRF1"
"24639","LAMA5","SOS1"
"24640","LAMA5","SOS2"
"24641","LAMA5","SRC"
"24642","VEGFC","ARHGAP35"
"24643","VEGFC","RASGRF1"
"24644","ITGA11","ARHGAP35"
"24645","ITGA11","CTNNB1"
"24646","ITGA11","ELK1"
"24647","ITGA11","JUN"
"24648","ITGA11","MAPK10"
"24649","ITGA11","MAPK8"
"24650","ITGA11","MAPK9"
"24651","ITGA11","RASGRF1"
"24652","ITGA11","SOS1"
"24653","ITGA11","SOS2"
"24654","ITGA11","SRC"
"24655","ITGB6","ARHGAP35"
"24656","ITGB6","CTNNB1"
"24657","ITGB6","ELK1"
"24658","ITGB6","JUN"
"24659","ITGB6","MAPK10"
"24660","ITGB6","MAPK8"
"24661","ITGB6","MAPK9"
"24662","ITGB6","RASGRF1"
"24663","ITGB6","SOS1"
"24664","ITGB6","SOS2"
"24665","ITGB6","SRC"
"24666","EGF","ARHGAP35"
"24667","EGF","RASGRF1"
"24668","ITGA2B","ARHGAP35"
"24669","ITGA2B","CTNNB1"
"24670","ITGA2B","ELK1"
"24671","ITGA2B","JUN"
"24672","ITGA2B","MAPK10"
"24673","ITGA2B","MAPK8"
"24674","ITGA2B","MAPK9"
"24675","ITGA2B","RASGRF1"
"24676","ITGA2B","SOS1"
"24677","ITGA2B","SOS2"
"24678","ITGA2B","SRC"
"24679","IGF1","ARHGAP35"
"24680","IGF1","RASGRF1"
"24681","RELN","ARHGAP35"
"24682","RELN","CTNNB1"
"24683","RELN","ELK1"
"24684","RELN","JUN"
"24685","RELN","MAPK10"
"24686","RELN","MAPK8"
"24687","RELN","MAPK9"
"24688","RELN","RASGRF1"
"24689","RELN","SOS1"
"24690","RELN","SOS2"
"24691","RELN","SRC"
"24692","THBS3","ARHGAP35"
"24693","THBS3","CTNNB1"
"24694","THBS3","ELK1"
"24695","THBS3","JUN"
"24696","THBS3","MAPK10"
"24697","THBS3","MAPK8"
"24698","THBS3","MAPK9"
"24699","THBS3","RASGRF1"
"24700","THBS3","SOS1"
"24701","THBS3","SOS2"
"24702","THBS3","SRC"
"24703","FN1","ARHGAP35"
"24704","FN1","CTNNB1"
"24705","FN1","ELK1"
"24706","FN1","JUN"
"24707","FN1","MAPK10"
"24708","FN1","MAPK8"
"24709","FN1","MAPK9"
"24710","FN1","RASGRF1"
"24711","FN1","SOS1"
"24712","FN1","SOS2"
"24713","FN1","SRC"
"24714","ITGA4","ARHGAP35"
"24715","ITGA4","CTNNB1"
"24716","ITGA4","ELK1"
"24717","ITGA4","JUN"
"24718","ITGA4","MAPK10"
"24719","ITGA4","MAPK8"
"24720","ITGA4","MAPK9"
"24721","ITGA4","RASGRF1"
"24722","ITGA4","SOS1"
"24723","ITGA4","SOS2"
"24724","ITGA4","SRC"
"24725","PDGFB","ARHGAP35"
"24726","PDGFB","RASGRF1"
"24727","COL4A4","ARHGAP35"
"24728","COL4A4","CTNNB1"
"24729","COL4A4","ELK1"
"24730","COL4A4","JUN"
"24731","COL4A4","MAPK10"
"24732","COL4A4","MAPK8"
"24733","COL4A4","MAPK9"
"24734","COL4A4","RASGRF1"
"24735","COL4A4","SOS1"
"24736","COL4A4","SOS2"
"24737","COL4A4","SRC"
"24738","COL6A2","ARHGAP35"
"24739","COL6A2","CTNNB1"
"24740","COL6A2","ELK1"
"24741","COL6A2","JUN"
"24742","COL6A2","MAPK10"
"24743","COL6A2","MAPK8"
"24744","COL6A2","MAPK9"
"24745","COL6A2","RASGRF1"
"24746","COL6A2","SOS1"
"24747","COL6A2","SOS2"
"24748","COL6A2","SRC"
"24749","ITGB7","ARHGAP35"
"24750","ITGB7","CTNNB1"
"24751","ITGB7","ELK1"
"24752","ITGB7","JUN"
"24753","ITGB7","MAPK10"
"24754","ITGB7","MAPK8"
"24755","ITGB7","MAPK9"
"24756","ITGB7","RASGRF1"
"24757","ITGB7","SOS1"
"24758","ITGB7","SOS2"
"24759","ITGB7","SRC"
"24760","ITGA8","ARHGAP35"
"24761","ITGA8","CTNNB1"
"24762","ITGA8","ELK1"
"24763","ITGA8","JUN"
"24764","ITGA8","MAPK10"
"24765","ITGA8","MAPK8"
"24766","ITGA8","MAPK9"
"24767","ITGA8","RASGRF1"
"24768","ITGA8","SOS1"
"24769","ITGA8","SOS2"
"24770","ITGA8","SRC"
"24771","IGF1R","ARHGAP35"
"24772","IGF1R","RASGRF1"
"24773","HGF","ARHGAP35"
"24774","HGF","RASGRF1"
"24775","ITGA7","ARHGAP35"
"24776","ITGA7","CTNNB1"
"24777","ITGA7","ELK1"
"24778","ITGA7","JUN"
"24779","ITGA7","MAPK10"
"24780","ITGA7","MAPK8"
"24781","ITGA7","MAPK9"
"24782","ITGA7","RASGRF1"
"24783","ITGA7","SOS1"
"24784","ITGA7","SOS2"
"24785","ITGA7","SRC"
"24786","ITGA1","ARHGAP35"
"24787","ITGA1","CTNNB1"
"24788","ITGA1","ELK1"
"24789","ITGA1","JUN"
"24790","ITGA1","MAPK10"
"24791","ITGA1","MAPK8"
"24792","ITGA1","MAPK9"
"24793","ITGA1","RASGRF1"
"24794","ITGA1","SOS1"
"24795","ITGA1","SOS2"
"24796","ITGA1","SRC"
"24797","FLT1","ARHGAP35"
"24798","FLT1","RASGRF1"
"24799","ITGA6","ARHGAP35"
"24800","ITGA6","CTNNB1"
"24801","ITGA6","ELK1"
"24802","ITGA6","JUN"
"24803","ITGA6","MAPK10"
"24804","ITGA6","MAPK8"
"24805","ITGA6","MAPK9"
"24806","ITGA6","RASGRF1"
"24807","ITGA6","SOS1"
"24808","ITGA6","SOS2"
"24809","ITGA6","SRC"
"24810","VEGFB","ARHGAP35"
"24811","VEGFB","RASGRF1"
"24812","LAMA2","ARHGAP35"
"24813","LAMA2","CTNNB1"
"24814","LAMA2","ELK1"
"24815","LAMA2","JUN"
"24816","LAMA2","MAPK10"
"24817","LAMA2","MAPK8"
"24818","LAMA2","MAPK9"
"24819","LAMA2","RASGRF1"
"24820","LAMA2","SOS1"
"24821","LAMA2","SOS2"
"24822","LAMA2","SRC"
"24823","KDR","ARHGAP35"
"24824","KDR","RASGRF1"
"24825","ITGA2","ARHGAP35"
"24826","ITGA2","CTNNB1"
"24827","ITGA2","ELK1"
"24828","ITGA2","JUN"
"24829","ITGA2","MAPK10"
"24830","ITGA2","MAPK8"
"24831","ITGA2","MAPK9"
"24832","ITGA2","RASGRF1"
"24833","ITGA2","SOS1"
"24834","ITGA2","SOS2"
"24835","ITGA2","SRC"
"24836","ITGA10","ARHGAP35"
"24837","ITGA10","CTNNB1"
"24838","ITGA10","ELK1"
"24839","ITGA10","JUN"
"24840","ITGA10","MAPK10"
"24841","ITGA10","MAPK8"
"24842","ITGA10","MAPK9"
"24843","ITGA10","RASGRF1"
"24844","ITGA10","SOS1"
"24845","ITGA10","SOS2"
"24846","ITGA10","SRC"
"24847","VWF","ARHGAP35"
"24848","VWF","CTNNB1"
"24849","VWF","ELK1"
"24850","VWF","JUN"
"24851","VWF","MAPK10"
"24852","VWF","MAPK8"
"24853","VWF","MAPK9"
"24854","VWF","RASGRF1"
"24855","VWF","SOS1"
"24856","VWF","SOS2"
"24857","VWF","SRC"
"24858","COMP","ARHGAP35"
"24859","COMP","CTNNB1"
"24860","COMP","ELK1"
"24861","COMP","JUN"
"24862","COMP","MAPK10"
"24863","COMP","MAPK8"
"24864","COMP","MAPK9"
"24865","COMP","RASGRF1"
"24866","COMP","SOS1"
"24867","COMP","SOS2"
"24868","COMP","SRC"
"24869","THBS2","ARHGAP35"
"24870","THBS2","CTNNB1"
"24871","THBS2","ELK1"
"24872","THBS2","JUN"
"24873","THBS2","MAPK10"
"24874","THBS2","MAPK8"
"24875","THBS2","MAPK9"
"24876","THBS2","RASGRF1"
"24877","THBS2","SOS1"
"24878","THBS2","SOS2"
"24879","THBS2","SRC"
"24880","ITGB5","ARHGAP35"
"24881","ITGB5","CTNNB1"
"24882","ITGB5","ELK1"
"24883","ITGB5","JUN"
"24884","ITGB5","MAPK10"
"24885","ITGB5","MAPK8"
"24886","ITGB5","MAPK9"
"24887","ITGB5","RASGRF1"
"24888","ITGB5","SOS1"
"24889","ITGB5","SOS2"
"24890","ITGB5","SRC"
"24891","ITGA9","ARHGAP35"
"24892","ITGA9","CTNNB1"
"24893","ITGA9","ELK1"
"24894","ITGA9","JUN"
"24895","ITGA9","MAPK10"
"24896","ITGA9","MAPK8"
"24897","ITGA9","MAPK9"
"24898","ITGA9","RASGRF1"
"24899","ITGA9","SOS1"
"24900","ITGA9","SOS2"
"24901","ITGA9","SRC"
"24902","COL9A3","ARHGAP35"
"24903","COL9A3","CTNNB1"
"24904","COL9A3","ELK1"
"24905","COL9A3","JUN"
"24906","COL9A3","MAPK10"
"24907","COL9A3","MAPK8"
"24908","COL9A3","MAPK9"
"24909","COL9A3","RASGRF1"
"24910","COL9A3","SOS1"
"24911","COL9A3","SOS2"
"24912","COL9A3","SRC"
"24913","COL9A1","ARHGAP35"
"24914","COL9A1","CTNNB1"
"24915","COL9A1","ELK1"
"24916","COL9A1","JUN"
"24917","COL9A1","MAPK10"
"24918","COL9A1","MAPK8"
"24919","COL9A1","MAPK9"
"24920","COL9A1","RASGRF1"
"24921","COL9A1","SOS1"
"24922","COL9A1","SOS2"
"24923","COL9A1","SRC"
"24924","PDGFC","ARHGAP35"
"24925","PDGFC","RASGRF1"
"24926","LAMB1","ARHGAP35"
"24927","LAMB1","CTNNB1"
"24928","LAMB1","ELK1"
"24929","LAMB1","JUN"
"24930","LAMB1","MAPK10"
"24931","LAMB1","MAPK8"
"24932","LAMB1","MAPK9"
"24933","LAMB1","RASGRF1"
"24934","LAMB1","SOS1"
"24935","LAMB1","SOS2"
"24936","LAMB1","SRC"
"24937","TNR","ARHGAP35"
"24938","TNR","CTNNB1"
"24939","TNR","ELK1"
"24940","TNR","JUN"
"24941","TNR","MAPK10"
"24942","TNR","MAPK8"
"24943","TNR","MAPK9"
"24944","TNR","RASGRF1"
"24945","TNR","SOS1"
"24946","TNR","SOS2"
"24947","TNR","SRC"
"24948","LAMB2","ARHGAP35"
"24949","LAMB2","CTNNB1"
"24950","LAMB2","ELK1"
"24951","LAMB2","JUN"
"24952","LAMB2","MAPK10"
"24953","LAMB2","MAPK8"
"24954","LAMB2","MAPK9"
"24955","LAMB2","RASGRF1"
"24956","LAMB2","SOS1"
"24957","LAMB2","SOS2"
"24958","LAMB2","SRC"
"24959","TNXB","ARHGAP35"
"24960","TNXB","CTNNB1"
"24961","TNXB","ELK1"
"24962","TNXB","JUN"
"24963","TNXB","MAPK10"
"24964","TNXB","MAPK8"
"24965","TNXB","MAPK9"
"24966","TNXB","RASGRF1"
"24967","TNXB","SOS1"
"24968","TNXB","SOS2"
"24969","TNXB","SRC"
"24970","COL6A3","ARHGAP35"
"24971","COL6A3","CTNNB1"
"24972","COL6A3","ELK1"
"24973","COL6A3","JUN"
"24974","COL6A3","MAPK10"
"24975","COL6A3","MAPK8"
"24976","COL6A3","MAPK9"
"24977","COL6A3","RASGRF1"
"24978","COL6A3","SOS1"
"24979","COL6A3","SOS2"
"24980","COL6A3","SRC"
"24981","LAMA4","ARHGAP35"
"24982","LAMA4","CTNNB1"
"24983","LAMA4","ELK1"
"24984","LAMA4","JUN"
"24985","LAMA4","MAPK10"
"24986","LAMA4","MAPK8"
"24987","LAMA4","MAPK9"
"24988","LAMA4","RASGRF1"
"24989","LAMA4","SOS1"
"24990","LAMA4","SOS2"
"24991","LAMA4","SRC"
"24992","TNC","ARHGAP35"
"24993","TNC","CTNNB1"
"24994","TNC","ELK1"
"24995","TNC","JUN"
"24996","TNC","MAPK10"
"24997","TNC","MAPK8"
"24998","TNC","MAPK9"
"24999","TNC","RASGRF1"
"25000","TNC","SOS1"
"25001","TNC","SOS2"
"25002","TNC","SRC"
"25003","VTN","ARHGAP35"
"25004","VTN","CTNNB1"
"25005","VTN","ELK1"
"25006","VTN","JUN"
"25007","VTN","MAPK10"
"25008","VTN","MAPK8"
"25009","VTN","MAPK9"
"25010","VTN","RASGRF1"
"25011","VTN","SOS1"
"25012","VTN","SOS2"
"25013","VTN","SRC"
"25014","LAMC1","ARHGAP35"
"25015","LAMC1","CTNNB1"
"25016","LAMC1","ELK1"
"25017","LAMC1","JUN"
"25018","LAMC1","MAPK10"
"25019","LAMC1","MAPK8"
"25020","LAMC1","MAPK9"
"25021","LAMC1","RASGRF1"
"25022","LAMC1","SOS1"
"25023","LAMC1","SOS2"
"25024","LAMC1","SRC"
"25025","LAMB4","ARHGAP35"
"25026","LAMB4","CTNNB1"
"25027","LAMB4","ELK1"
"25028","LAMB4","JUN"
"25029","LAMB4","MAPK10"
"25030","LAMB4","MAPK8"
"25031","LAMB4","MAPK9"
"25032","LAMB4","RASGRF1"
"25033","LAMB4","SOS1"
"25034","LAMB4","SOS2"
"25035","LAMB4","SRC"
"25036","COL9A2","ARHGAP35"
"25037","COL9A2","CTNNB1"
"25038","COL9A2","ELK1"
"25039","COL9A2","JUN"
"25040","COL9A2","MAPK10"
"25041","COL9A2","MAPK8"
"25042","COL9A2","MAPK9"
"25043","COL9A2","RASGRF1"
"25044","COL9A2","SOS1"
"25045","COL9A2","SOS2"
"25046","COL9A2","SRC"
"25047","TNN","ARHGAP35"
"25048","TNN","CTNNB1"
"25049","TNN","ELK1"
"25050","TNN","JUN"
"25051","TNN","MAPK10"
"25052","TNN","MAPK8"
"25053","TNN","MAPK9"
"25054","TNN","RASGRF1"
"25055","TNN","SOS1"
"25056","TNN","SOS2"
"25057","TNN","SRC"
"25058","COL6A5","ARHGAP35"
"25059","COL6A5","CTNNB1"
"25060","COL6A5","ELK1"
"25061","COL6A5","JUN"
"25062","COL6A5","MAPK10"
"25063","COL6A5","MAPK8"
"25064","COL6A5","MAPK9"
"25065","COL6A5","RASGRF1"
"25066","COL6A5","SOS1"
"25067","COL6A5","SOS2"
"25068","COL6A5","SRC"
"25069","COL6A6","ARHGAP35"
"25070","COL6A6","CTNNB1"
"25071","COL6A6","ELK1"
"25072","COL6A6","JUN"
"25073","COL6A6","MAPK10"
"25074","COL6A6","MAPK8"
"25075","COL6A6","MAPK9"
"25076","COL6A6","RASGRF1"
"25077","COL6A6","SOS1"
"25078","COL6A6","SOS2"
"25079","COL6A6","SRC"
"25080","IBSP","ARHGAP35"
"25081","IBSP","CTNNB1"
"25082","IBSP","ELK1"
"25083","IBSP","JUN"
"25084","IBSP","MAPK10"
"25085","IBSP","MAPK8"
"25086","IBSP","MAPK9"
"25087","IBSP","RASGRF1"
"25088","IBSP","SOS1"
"25089","IBSP","SOS2"
"25090","IBSP","SRC"
"25091","MYLK","AKT1"
"25092","MYLK","AKT2"
"25093","MYLK","AKT3"
"25094","MYLK","ARHGAP35"
"25095","MYLK","CCND1"
"25096","MYLK","CTNNB1"
"25097","MYLK","ELK1"
"25098","MYLK","JUN"
"25099","MYLK","MAPK1"
"25100","MYLK","MAPK10"
"25101","MYLK","MAPK3"
"25102","MYLK","MAPK8"
"25103","MYLK","MAPK9"
"25104","MYLK","PRKCA"
"25105","MYLK","RASGRF1"
"25106","MYLK","SOS1"
"25107","MYLK","SOS2"
"25108","MYLK","SRC"
"25109","MYLK2","AKT1"
"25110","MYLK2","AKT2"
"25111","MYLK2","AKT3"
"25112","MYLK2","ARHGAP35"
"25113","MYLK2","CCND1"
"25114","MYLK2","CTNNB1"
"25115","MYLK2","ELK1"
"25116","MYLK2","JUN"
"25117","MYLK2","MAPK1"
"25118","MYLK2","MAPK10"
"25119","MYLK2","MAPK3"
"25120","MYLK2","MAPK8"
"25121","MYLK2","MAPK9"
"25122","MYLK2","PRKCA"
"25123","MYLK2","RASGRF1"
"25124","MYLK2","SOS1"
"25125","MYLK2","SOS2"
"25126","MYLK2","SRC"
"25127","PIK3CB","ARHGAP35"
"25128","PIK3CB","CTNNB1"
"25129","PIK3CB","ELK1"
"25130","PIK3CB","RASGRF1"
"25131","CAV1","AKT1"
"25132","CAV1","AKT2"
"25133","CAV1","AKT3"
"25134","CAV1","ARHGAP35"
"25135","CAV1","CCND1"
"25136","CAV1","CTNNB1"
"25137","CAV1","ELK1"
"25138","CAV1","JUN"
"25139","CAV1","MAPK1"
"25140","CAV1","MAPK10"
"25141","CAV1","MAPK3"
"25142","CAV1","MAPK8"
"25143","CAV1","MAPK9"
"25144","CAV1","PRKCA"
"25145","CAV1","RASGRF1"
"25146","CAV1","SOS1"
"25147","CAV1","SOS2"
"25148","CAV1","SRC"
"25149","ITGB1,ITGA2","ARHGAP35"
"25150","ITGB1,ITGA2","CTNNB1"
"25151","ITGB1,ITGA2","ELK1"
"25152","ITGB1,ITGA2","JUN"
"25153","ITGB1,ITGA2","MAPK10"
"25154","ITGB1,ITGA2","MAPK8"
"25155","ITGB1,ITGA2","MAPK9"
"25156","ITGB1,ITGA2","RASGRF1"
"25157","ITGB1,ITGA2","SOS1"
"25158","ITGB1,ITGA2","SOS2"
"25159","ITGB1,ITGA11","ARHGAP35"
"25160","ITGB1,ITGA11","CTNNB1"
"25161","ITGB1,ITGA11","ELK1"
"25162","ITGB1,ITGA11","JUN"
"25163","ITGB1,ITGA11","MAPK10"
"25164","ITGB1,ITGA11","MAPK8"
"25165","ITGB1,ITGA11","MAPK9"
"25166","ITGB1,ITGA11","RASGRF1"
"25167","ITGB1,ITGA11","SOS1"
"25168","ITGB1,ITGA11","SOS2"
"25169","ITGB1,ITGA10","ARHGAP35"
"25170","ITGB1,ITGA10","CTNNB1"
"25171","ITGB1,ITGA10","ELK1"
"25172","ITGB1,ITGA10","JUN"
"25173","ITGB1,ITGA10","MAPK10"
"25174","ITGB1,ITGA10","MAPK8"
"25175","ITGB1,ITGA10","MAPK9"
"25176","ITGB1,ITGA10","RASGRF1"
"25177","ITGB1,ITGA10","SOS1"
"25178","ITGB1,ITGA10","SOS2"
"25179","ITGB1,ITGA1","ARHGAP35"
"25180","ITGB1,ITGA1","CTNNB1"
"25181","ITGB1,ITGA1","ELK1"
"25182","ITGB1,ITGA1","JUN"
"25183","ITGB1,ITGA1","MAPK10"
"25184","ITGB1,ITGA1","MAPK8"
"25185","ITGB1,ITGA1","MAPK9"
"25186","ITGB1,ITGA1","RASGRF1"
"25187","ITGB1,ITGA1","SOS1"
"25188","ITGB1,ITGA1","SOS2"
"25189","ITGAV,ITGB3","ARHGAP35"
"25190","ITGAV,ITGB3","CTNNB1"
"25191","ITGAV,ITGB3","ELK1"
"25192","ITGAV,ITGB3","JUN"
"25193","ITGAV,ITGB3","MAPK10"
"25194","ITGAV,ITGB3","MAPK8"
"25195","ITGAV,ITGB3","MAPK9"
"25196","ITGAV,ITGB3","RASGRF1"
"25197","ITGAV,ITGB3","SOS1"
"25198","ITGAV,ITGB3","SOS2"
"25199","ITGAV,ITGB3","SRC"
"25200","ITGB7,ITGAE","ARHGAP35"
"25201","ITGB7,ITGAE","CTNNB1"
"25202","ITGB7,ITGAE","ELK1"
"25203","ITGB7,ITGAE","JUN"
"25204","ITGB7,ITGAE","MAPK10"
"25205","ITGB7,ITGAE","MAPK8"
"25206","ITGB7,ITGAE","MAPK9"
"25207","ITGB7,ITGAE","RASGRF1"
"25208","ITGB7,ITGAE","SOS1"
"25209","ITGB7,ITGAE","SOS2"
"25210","ITGB7,ITGAE","SRC"
"25211","ITGB1,ITGA8","ARHGAP35"
"25212","ITGB1,ITGA8","CTNNB1"
"25213","ITGB1,ITGA8","ELK1"
"25214","ITGB1,ITGA8","JUN"
"25215","ITGB1,ITGA8","MAPK10"
"25216","ITGB1,ITGA8","MAPK8"
"25217","ITGB1,ITGA8","MAPK9"
"25218","ITGB1,ITGA8","RASGRF1"
"25219","ITGB1,ITGA8","SOS1"
"25220","ITGB1,ITGA8","SOS2"
"25221","ITGB1,ITGA4","ARHGAP35"
"25222","ITGB1,ITGA4","CTNNB1"
"25223","ITGB1,ITGA4","ELK1"
"25224","ITGB1,ITGA4","JUN"
"25225","ITGB1,ITGA4","MAPK10"
"25226","ITGB1,ITGA4","MAPK8"
"25227","ITGB1,ITGA4","MAPK9"
"25228","ITGB1,ITGA4","RASGRF1"
"25229","ITGB1,ITGA4","SOS1"
"25230","ITGB1,ITGA4","SOS2"
"25231","ITGB1,ITGA9","ARHGAP35"
"25232","ITGB1,ITGA9","CTNNB1"
"25233","ITGB1,ITGA9","ELK1"
"25234","ITGB1,ITGA9","JUN"
"25235","ITGB1,ITGA9","MAPK10"
"25236","ITGB1,ITGA9","MAPK8"
"25237","ITGB1,ITGA9","MAPK9"
"25238","ITGB1,ITGA9","RASGRF1"
"25239","ITGB1,ITGA9","SOS1"
"25240","ITGB1,ITGA9","SOS2"
"25241","ITGA2B,ITGB3","ARHGAP35"
"25242","ITGA2B,ITGB3","CTNNB1"
"25243","ITGA2B,ITGB3","ELK1"
"25244","ITGA2B,ITGB3","JUN"
"25245","ITGA2B,ITGB3","MAPK10"
"25246","ITGA2B,ITGB3","MAPK8"
"25247","ITGA2B,ITGB3","MAPK9"
"25248","ITGA2B,ITGB3","RASGRF1"
"25249","ITGA2B,ITGB3","SOS1"
"25250","ITGA2B,ITGB3","SOS2"
"25251","ITGA2B,ITGB3","SRC"
"25252","ITGB1,ITGA3","ARHGAP35"
"25253","ITGB1,ITGA3","CTNNB1"
"25254","ITGB1,ITGA3","ELK1"
"25255","ITGB1,ITGA3","JUN"
"25256","ITGB1,ITGA3","MAPK10"
"25257","ITGB1,ITGA3","MAPK8"
"25258","ITGB1,ITGA3","MAPK9"
"25259","ITGB1,ITGA3","RASGRF1"
"25260","ITGB1,ITGA3","SOS1"
"25261","ITGB1,ITGA3","SOS2"
"25262","PDGFRA,PDGFRB","ARHGAP35"
"25263","PDGFRA,PDGFRB","RASGRF1"
"25264","ITGAV,ITGB6","ARHGAP35"
"25265","ITGAV,ITGB6","CTNNB1"
"25266","ITGAV,ITGB6","ELK1"
"25267","ITGAV,ITGB6","JUN"
"25268","ITGAV,ITGB6","MAPK10"
"25269","ITGAV,ITGB6","MAPK8"
"25270","ITGAV,ITGB6","MAPK9"
"25271","ITGAV,ITGB6","RASGRF1"
"25272","ITGAV,ITGB6","SOS1"
"25273","ITGAV,ITGB6","SOS2"
"25274","ITGAV,ITGB6","SRC"
"25275","ITGB1,ITGA5","ARHGAP35"
"25276","ITGB1,ITGA5","CTNNB1"
"25277","ITGB1,ITGA5","ELK1"
"25278","ITGB1,ITGA5","JUN"
"25279","ITGB1,ITGA5","MAPK10"
"25280","ITGB1,ITGA5","MAPK8"
"25281","ITGB1,ITGA5","MAPK9"
"25282","ITGB1,ITGA5","RASGRF1"
"25283","ITGB1,ITGA5","SOS1"
"25284","ITGB1,ITGA5","SOS2"
"25285","ITGB1,ITGAV","ARHGAP35"
"25286","ITGB1,ITGAV","CTNNB1"
