"","ligand","receptor"
"3279","HLA-B","LILRB2"
"3280","HLA-C","KIR2DL1"
"3281","HLA-C","KIR2DL2"
"3282","HLA-C","KIR2DL3"
"3283","HLA-C","KIR2DS4"
"3284","HLA-C","KIR3DL1"
"3285","HLA-C","LILRA1"
"3286","HLA-C","LILRA3"
"3287","HLA-C","LILRB1"
"3288","HLA-C","LILRB2"
"3289","HLA-C","NOTCH4"
"3290","HLA-C","SLC9C2"
"3291","TSHB","HLA-C"
"3292","HLA-DPA1","LAG3"
"3293","TNFSF9","HLA-DPA1"
"3294","HLA-DPA2","LAG3"
"3295","HLA-DPA3","LAG3"
"3296","HLA-DPB1","LAG3"
"3297","NRG1","HLA-DPB1"
"3298","TNFSF13B","HLA-DPB1"
"3299","HLA-DPB2","LAG3"
"3300","HLA-DQA1","LAG3"
"3301","HLA-DQA2","LAG3"
"3302","HLA-DQB1","LAG3"
"3303","HLA-DQB2","LAG3"
"3304","PRL","HLA-DQB2"
"3305","HLA-DQB3","LAG3"
"3306","HLA-DRA","LAG3"
"3307","HLA-DRB1","LAG3"
"3308","OGN","HLA-DRB1"
"3309","HLA-DRB2","LAG3"
"3310","HLA-DRB3","LAG3"
"3311","HLA-DRB4","LAG3"
"3312","HLA-DRB5","LAG3"
"3313","HLA-DRB6","LAG3"
"3314","HLA-DRB7","LAG3"
"3315","HLA-DRB8","LAG3"
"3316","HLA-DRB9","LAG3"
"3317","HLA-E","KIR3DL1"
"3318","HLA-E","KLRC1"
"3319","HLA-E","KLRD1,KLRC1"
"3320","HLA-E","KLRC2"
"3321","HLA-E","KLRD1,KLRC2"
"3322","HLA-E","KLRD1,KLRC3"
"3323","HLA-E","KLRK1"
"3324","HLA-E","SLC16A4"
"3325","HLA-F","KIR3DL1"
"3326","HLA-F","KIR3DL2"
"3327","HLA-F","KIR3DS1"
"3328","HLA-F","LILRB1"
"3329","HLA-F","LILRB2"
"3330","HLA-G","KIR2DL4"
"3331","HLA-G","KIR3DL1"
"3332","HLA-G","KLRC1"
"3333","HLA-G","KLRD1"
"3334","LILRB1","HLA-G"
"3335","HLA-G","LILRB2"
"3336","HMGB1","SDC1"
"3337","HMGB1","THBD"
"3338","HMGB1","TLR2"
"3339","HMGB1","TLR4"
"3340","HMGB1","TLR9"
"3341","HPX","LRP1"
"3342","HP","ITGAM"
"3343","HP","ITGB2"
"3344","HP","TLR4"
"3345","HRAS","INSR"
"3346","HRAS","SDC2"
"3347","HRAS","TLR2"
"3348","HRAS","TLR9"
"3349","IL6","HRH1"
"3350","HSPA1A","TLR4"
"3351","HSPA4","TLR4"
"3352","HSPG2","ITGA2"
"3353","HSPG2","ITGB1"
"3354","HSPG2","LRP1"
"3355","HSPG2","LRP2"
"3356","HSPG2","PTPRS"
"3357","HSPG2","SDC1"
"3358","TPH1","HTR1A"
"3359","TPH1","HTR1B"
"3360","TPH1","HTR1D"
"3361","TPH1","HTR1E"
"3362","TPH1","HTR1F"
"3363","PON2","HTR2A"
"3364","TPH1","HTR2A"
"3365","TPH1","HTR2B"
"3366","LIN7C","HTR2C"
"3367","TPH1","HTR2C"
"3368","TPH1","HTR4"
"3369","TPH1","HTR5A"
"3370","TPH1","HTR6"
"3371","TPH1","HTR7"
"3372","IAPP","IDE"
"3373","IAPP","PTH1R"
"3374","IAPP","RAMP1"
"3375","IAPP","RAMP2"
"3376","IAPP","RAMP3"
"3377","IAPP","TSHR"
"3378","IAPP","VIPR1"
"3379","IBSP","ITGAV,ITGB3"
"3380","IBSP","ITGAV,ITGB5"
"3381","ICAM1","IL2RA"
"3382","ICAM1","IL2RG"
"3383","ICAM1","ITGAL"
"3384","ITGAL	,ITGB2","ICAM1"
"3385","ITGB2,ITGAL","ICAM1,ITGB2"
"3386","ITGB2,ITGAM","ICAM1,ITGB2"
"3387","ITGAX,ITGB2","ICAM1,ITGB2"
"3388","ICAM1","ITGB2"
"3389","ICAM1","MUC1"
"3390","SPN","ICAM1"
"3391","ITGAL	,ITGB2","ICAM2"
"3392","ICAM2","ITGB2,ITGAL"
"3393","ICAM2","ITGAM,ITGB2"
"3394","ICAM2","ITGB2"
"3395","ICAM3","ITGB2,ITGAD"
"3396","ITGAL	,ITGB2","ICAM3"
"3397","ICAM3","ITGB2,ITGAL"
"3398","ICAM4","ITGA2B"
"3399","ICAM4","ITGA4"
"3400","ICAM4","ITGB2,ITGAL"
"3401","ICAM4","ITGAM"
"3402","ICAM4","ITGAV"
"3403","ICAM4","ITGB1"
"3404","ICAM4","ITGB3"
"3405","ICAM4","RHAG"
"3406","ICAM5","ITGAL"
"3407","ICAM5","ITGB2"
"3408","ICOSLG","ICOS"
"3409","TNF","ICOS"
"3410","IGF2","IDE"
"3411","INS","IDE"
"3412","IFNA10","IFNAR1,IFNAR2"
"3413","IFNA13","IFNAR1"
"3414","IFNA13","IFNAR2"
"3415","IFNA14","IFNAR1,IFNAR2"
"3416","IFNA16","IFNAR1,IFNAR2"
"3417","IFNA17","IFNAR1,IFNAR2"
"3418","IFNA1","IFNAR1,IFNAR2"
"3419","IFNA21","IFNAR1,IFNAR2"
"3420","IFNA2","IFNAR1,IFNAR2"
"3421","IFNA4","IFNAR1,IFNAR2"
"3422","IFNA5","IFNAR1,IFNAR2"
"3423","IFNA6","IFNAR1,IFNAR2"
"3424","IFNA7","IFNAR1,IFNAR2"
"3425","IFNA8","IFNAR1,IFNAR2"
"3426","IFNB1","IFNAR1,IFNAR2"
"3427","IFNE","IFNAR1,IFNAR2"
"3428","IFNK","IFNAR1,IFNAR2"
"3429","IFNW1","IFNAR1,IFNAR2"
"3430","MMP9","IFNAR1"
"3431","IFNG","IFNGR1,IFNGR2"
"3432","IFNL1","IL10RB,IFNLR1"
"3433","IFNL2","IL10RB,IFNLR1"
"3434","IFNL3","IFNLR1,IL10RB"
"3435","IFNL4","IFNLR1"
"3436","IFNL4","IL10RB"
"3437","IGF2","IGF1R"
"3438","INS","IGF1R"
"3439","IGF1","IGF1R"
"3440","IGF1","IGF2R"
"3441","IGF1","INSR"
"3442","IGF1","ITGB4,ITGA6"
"3443","IGF1","ITGAV,ITGB3"
"3444","IGF1","TRPV2"
"3445","PLAU","IGF2R"
"3446","PLG","IGF2R"
"3447","IGF2","IGF2R"
"3448","IGF2","INSR"
"3449","IGF2","ITGA6,ITGB4"
"3450","IGF2","ITGAV,ITGB3"
"3451","IGFBP4","LRP6"
"3452","IGFL1","IGFLR1"
"3453","IGFL2","IGFLR1"
"3454","IGFL3","IGFLR1"
"3455","IGSF11","VSIR"
"3456","IHH","PTCH1"
"3457","IHH","PTCH2"
"3458","IL22","IL10RA"
"3459","IL26","IL20RA,IL10RB"
"3460","IL22","IL22RA1,IL10RB"
"3461","IL24","IL10RB"
"3462","UCN2","IL10RB"
"3463","UCN3","IL10RB"
"3464","IL10","IL10RA,IL10RB"
"3465","IL10","SIRPG"
"3466","IL11","IL11RA,IL6ST"
"3467","IL12A,IL12B","IL12RB1,IL12RB2"
"3468","IL27,IL12A","IL27RA,IL12RB2"
"3469","IL12B","IL12RB1,IL12RB2"
"3470","IL12B,IL23A","IL12RB1,IL23R"
"3471","IL23A","IL23R,IL12RB1"
"3472","IL23A","IL12RB2"
"3473","IL4","IL13RA1,IL4R"
"3474","IL4","IL13RA2"
"3475","IL4","IL4R,IL13RA2"
"3476","NAMPT","IL13RA2"
"3477","TNFSF9","IL13RA2"
"3478","IL13","IL13RA1"
"3479","IL13","IL13RA1,IL4R"
"3480","IL13","IL13RA2"
"3481","IL13","IL4R,IL13RA2"
"3482","IL13","IL2RG"
"3483","IL13","TMEM219"
"3484","IL15","IL15RA"
"3485","IL15","IL15RA,IL2RB"
"3486","IL15","IL15RA,IL2RB,IL2RG"
"3487","IL15","IL2RA"
"3488","IL15","IL2RB,IL2RG"
"3489","IL16","KCNA3"
"3490","IL16","KCND1"
"3491","IL16","KCND2"
"3492","IL16","KCNJ10"
"3493","IL16","KCNJ15"
"3494","IL16","KCNJ4"
"3495","IL17A,IL17F","IL17RA,IL17RC"
"3496","IL17A","IL17RA,IL17RC"
"3497","IL17B","IL17RB"
"3498","IL17C","IL17RA,IL17RE"
"3499","IL17F","IL17RA,IL17RC"
"3500","IL25","IL17RA,IL17RB"
"3501","IL25","IL17RB"
"3502","IL37","IL18R1,IL18RAP"
"3503","IL37","IL18R1,SIGIRR"
"3504","IL18","IL18BP"
"3505","IL18","IL18R1,IL18RAP"
"3506","IL18","IL18,IL18R1,IL18RAP"
"3507","IL18","IL1RAPL1"
"3508","IL18","IL1RL2"
"3509","IL19","IL20RA,IL20RB"
"3510","IL1A","IL1R1,IL1RAP"
"3511","IL1A","IL1R2"
"3512","IL1A","IL1R2,IL1RAP"
"3513","IL1B","IL1R1,IL1RAP"
"3514","IL1B","IL1R2"
"3515","IL1B","IL1R2,IL1RAP"
"3516","IL1B","SIGIRR"
"3517","IL1F10","IL1R1"
"3518","IL1F10","IL1RAPL1"
"3519","IL1F10","IL1RAPL2"
"3520","IL1F10","IL1RL2,IL1RAP"
"3521","IL1F10","IL1RL2"
"3522","IL1F10","SIGIRR"
"3523","IL1RN","IL1R1,IL1RAP"
"3524","IL1RN","IL1R1"
"3525","IL1RN","IL1R2,IL1RAP"
"3526","IL1RN","IL1R2"
"3527","IL37","IL1RAPL1"
"3528","IL1RAPL1","PTPRD"
"3529","IL1RAPL1","PTPRF"
"3530","IL1RAPL1","PTPRS"
"3531","IL33","IL1RL1,IL1RAP"
"3532","IL36A","IL1RL2,IL1RAP"
"3533","IL36B","IL1RL2,IL1RAP"
"3534","IL36G","IL1RL2,IL1RAP"
"3535","IL36RN","IL1RL2,IL1RAP"
"3536","IL1RN","IL1RL2"
"3537","IL36RN","IL1RL2"
"3538","IL24","IL20RA,IL20RB"
"3539","IL24","IL22RA1,IL20RB"
"3540","IL22","IL22RA1,IL20RB"
"3541","IL26","IL20RB"
"3542","IL20","IL20RA,IL20RB"
"3543","IL20","IL22RA1,IL20RB"
"3544","IL22","IL21R"
"3545","IL21","IL21R,IL2RG"
"3546","IL22","IL22RA2"
"3547","IL24","NOTCH2"
"3548","IL4","IL2RG,IL4R"
"3549","IL7","IL7R,IL2RG"
"3550","IL9","IL9R,IL2RG"
"3551","IL2","IL2RA,IL2RB,IL2RG"
"3552","IL2","IL2RB,IL2RG"
"3553","IL2","NGFR"
"3554","IL31","IL31RA,OSMR"
"3555","IL32","ITGB3"
"3556","IL34","PTPRZ1"
"3557","IL36A","IL36RN"
"3558","IL36B","IL36RN"
"3559","IL36G","IL36RN"
"3560","IL4","IL4R"
"3561","OSM","LIFR,IL6ST"
"3562","LIF","LIFR,IL6ST"
"3563","OSM","OSMR,IL6ST"
"3564","IL6","IL6R,IL6ST"
"3565","INHA","TGFBR3"
"3566","INHBA","TGFBR3"
"3567","INSL3","PTH1R"
"3568","INSL3","RAMP2"
"3569","INSL3","RAMP3"
"3570","INSL3","RXFP1"
"3571","INSL3","RXFP2"
"3572","INSL3","RXFP3"
"3573","INSL3","RXFP4"
"3574","INSL3","TSHR"
"3575","INSL3","VIPR1"
"3576","INSL5","MTNR1A"
"3577","INSL5","RXFP1"
"3578","INSL5","RXFP2"
"3579","INSL5","RXFP3"
"3580","INSL5","RXFP4"
"3581","NAMPT","INSR"
"3582","SORBS1","INSR"
"3583","INS","INSR"
"3584","INS","LILRB1"
"3585","INS","LILRB2"
"3586","INS","LRP2"
"3587","LAMA1","ITGA1,ITGB1"
"3588","LAMA2","ITGA1,ITGB1"
"3589","LAMA3","ITGA1,ITGB1"
"3590","LAMA4","ITGA1,ITGB1"
"3591","LAMA5","ITGA1,ITGB1"
"3592","LAMB1","ITGA1,ITGB1"
"3593","LAMB2","ITGA1,ITGB1"
"3594","LAMB3","ITGA1,ITGB1"
"3595","LAMC1","ITGA1,ITGB1"
"3596","LAMC2","ITGA1,ITGB1"
"3597","LAMC3","ITGA1,ITGB1"
"3598","SEMA7A","ITGB1,ITGA1"
"3599","MATN1","ITGA1"
"3600","SORBS1","ITGA1"
"3601","VEGFD","ITGA1"
"3602","PLG","ITGA2B,ITGB3"
"3603","THBS1","ITGA2B,ITGB3"
"3604","TNC","ITGA2B,ITGB3"
"3605","TNN","ITGA2B,ITGB3"
"3606","TNR","ITGA2B,ITGB3"
"3607","TNXB","ITGA2B,ITGB3"
"3608","VTN","ITGA2B,ITGB3"
"3609","VWF","ITGA2B,ITGB3"
"3610","LAMA1","ITGA2,ITGB1"
"3611","LAMA2","ITGA2,ITGB1"
"3612","LAMA3","ITGA2,ITGB1"
"3613","LAMA4","ITGA2,ITGB1"
"3614","LAMA5","ITGA2,ITGB1"
"3615","LAMB1","ITGA2,ITGB1"
"3616","LAMB2","ITGA2,ITGB1"
"3617","LAMB3","ITGA2,ITGB1"
"3618","LAMC1","ITGB1,ITGA2"
"3619","LAMC2","ITGA2,ITGB1"
"3620","LAMC3","ITGA2,ITGB1"
"3621","MMP1","ITGA2"
"3622","TNC","ITGA2"
"3623","VEGFD","ITGA2"
"3624","JAM2","ITGA3,ITGB1"
"3625","LAMA1","ITGA3,ITGB1"
"3626","LAMA2","ITGA3,ITGB1"
"3627","LAMA3","ITGB1,ITGA3"
"3628","LAMA4","ITGA3,ITGB1"
"3629","LAMA5","ITGA3,ITGB1"
"3630","LAMB1","ITGA3,ITGB1"
"3631","LAMB2","ITGA3,ITGB1"
"3632","LAMB3","ITGA3,ITGB1"
"3633","LAMC1","ITGA3,ITGB1"
"3634","LAMC2","ITGA3,ITGB1"
"3635","LAMC3","ITGA3,ITGB1"
"3636","RELN","ITGA3,ITGB1"
"3637","THBS1","ITGB1,ITGA3"
"3638","THBS2","ITGA3,ITGB1"
"3639","THBS3","ITGA3,ITGB1"
"3640","THBS4","ITGA3,ITGB1"
"3641","LGALS8","ITGA3"
"3642","NID1","ITGA3"
"3643","PLAU","ITGA3"
"3644","TIMP2","ITGA3"
"3645","VTN","ITGA3"
"3646","JAM2","ITGB1,ITGA4"
"3647","MDK","ITGA4,ITGB1"
"3648","ITGB1,ITGA4","PLAUR"
"3649","SPP1","ITGB1,ITGA4"
"3650","TNC","ITGB1,ITGA4"
"3651","VCAM1","ITGB1,ITGA4"
"3652","L1CAM","ITGA4,ITGB7"
"3653","MADCAM1","ITGB7,ITGA4"
"3654","VCAM1","ITGB7,ITGA4"
"3655","SPON2","ITGA4"
"3656","TGM2","ITGA4"
"3657","THBS1","ITGA4"
"3658","THBS2","ITGA4"
"3659","VCAN","ITGA4"
"3660","VEGFD","ITGA4"
"3661","L1CAM","ITGB1,ITGA5"
"3662","NAMPT","ITGA5,ITGB1"
"3663","SPP1","ITGA5,ITGB1"
"3664","PLAU","ITGA5"
"3665","SPON2","ITGA5"
"3666","TNC","ITGA5"
"3667","VEGFD","ITGA5"
"3668","VTN","ITGA5"
"3669","LAMA1","ITGA6,ITGB1"
"3670","LAMA2","ITGA6,ITGB1"
"3671","LAMA3","ITGA6,ITGB1"
"3672","LAMA4","ITGA6,ITGB1"
"3673","LAMA5","ITGA6,ITGB1"
"3674","LAMB1","ITGA6,ITGB1"
"3675","LAMB2","ITGA6,ITGB1"
"3676","LAMB3","ITGA6,ITGB1"
"3677","LAMC1","ITGB1,ITGA6"
"3678","LAMC2","ITGA6,ITGB1"
"3679","LAMC3","ITGA6,ITGB1"
"3680","MDK","ITGA6,ITGB1"
"3681","LAMA1","ITGA6,ITGB4"
"3682","LAMA2","ITGA6,ITGB4"
"3683","LAMA3","ITGA6,ITGB4"
"3684","LAMA4","ITGA6,ITGB4"
"3685","LAMA5","ITGA6,ITGB4"
"3686","LAMB1","ITGA6,ITGB4"
"3687","LAMB2","ITGA6,ITGB4"
"3688","LAMB3","ITGA6,ITGB4"
"3689","LAMC1","ITGA6,ITGB4"
"3690","LAMC2","ITGA6,ITGB4"
"3691","LAMC3","ITGA6,ITGB4"
"3692","ITGB4,ITGA6","NRG1"
"3693","THBS1","ITGA6"
"3694","THBS2","ITGA6"
"3695","LAMA1","ITGA7,ITGB1"
"3696","LAMA2","ITGA7,ITGB1"
"3697","LAMA3","ITGA7,ITGB1"
"3698","LAMA4","ITGA7,ITGB1"
"3699","LAMA5","ITGA7,ITGB1"
"3700","LAMB1","ITGA7,ITGB1"
"3701","LAMB2","ITGA7,ITGB1"
"3702","LAMB3","ITGA7,ITGB1"
"3703","LAMC1","ITGB1,ITGA7"
"3704","LAMC2","ITGA7,ITGB1"
"3705","LAMC3","ITGA7,ITGB1"
"3706","TNC","ITGA7"
"3707","NPNT","ITGA8,ITGB1"
"3708","SPP1","ITGA8,ITGB1"
"3709","TNC","ITGB1,ITGA8"
"3710","TNN","ITGA8,ITGB1"
"3711","TNR","ITGA8,ITGB1"
"3712","TNXB","ITGA8,ITGB1"
"3713","VTN","ITGA8,ITGB1"
"3714","LAMA1","ITGA9,ITGB1"
"3715","LAMA2","ITGA9,ITGB1"
"3716","LAMA3","ITGA9,ITGB1"
"3717","LAMA4","ITGA9,ITGB1"
"3718","LAMA5","ITGA9,ITGB1"
"3719","LAMB1","ITGA9,ITGB1"
"3720","LAMB2","ITGA9,ITGB1"
"3721","LAMB3","ITGA9,ITGB1"
"3722","LAMC1","ITGA9,ITGB1"
"3723","LAMC2","ITGA9,ITGB1"
"3724","LAMC3","ITGA9,ITGB1"
"3725","SPP1","ITGB1,ITGA9"
"3726","TNC","ITGB1,ITGA9"
"3727","TNN","ITGA9,ITGB1"
"3728","TNR","ITGA9,ITGB1"
"3729","TNXB","ITGA9,ITGB1"
"3730","VCAM1","ITGB1,ITGA9"
"3731","PLG","ITGA9"
"3732","TGM2","ITGA9"
"3733","VEGFA","ITGA9"
"3734","VEGFC","ITGA9"
"3735","VEGFD","ITGA9"
"3736","VCAM1","ITGB2,ITGAD"
"3737","LYZ","ITGAL"
"3738","JAM3","ITGB2,ITGAM"
"3739","THY1","ITGB2,ITGAM"
"3740","KNG1","ITGAM"
"3741","LPA","ITGAM"
"3742","MMP9","ITGAM"
"3743","PLAT","ITGAM"
"3744","PLAU","ITGAM"
"3745","PLG","ITGAM"
"3746","PROC","ITGAM"
"3747","SELPLG","ITGAM"
"3748","SPON2","ITGAM"
"3749","JAM2","ITGAV,ITGB1"
"3750","SPP1","ITGAV,ITGB1"
"3751","VTN","ITGB1,ITGAV"
"3752","L1CAM","ITGAV,ITGB3"
"3753","LAMC1","ITGAV,ITGB3"
"3754","MMP2","ITGAV,ITGB3"
"3755","NRG1","ITGAV,ITGB3"
"3756","OMD","ITGAV,ITGB3"
"3757","ITGAV,ITGB3","PLAUR"
"3758","POSTN","ITGAV,ITGB3"
"3759","PTN","ITGAV,ITGB3"
"3760","SPP1","ITGAV,ITGB3"
"3761","THBS1","ITGAV,ITGB3"
"3762","THBS2","ITGAV,ITGB3"
"3763","THBS3","ITGAV,ITGB3"
"3764","THBS4","ITGAV,ITGB3"
"3765","THY1","ITGAV,ITGB3"
"3766","TNC","ITGAV,ITGB3"
"3767","TNN","ITGAV,ITGB3"
"3768","TNR","ITGAV,ITGB3"
"3769","TNXB","ITGAV,ITGB3"
"3770","VTN","ITGAV,ITGB3"
"3771","VWF","ITGAV,ITGB3"
"3772","POSTN","ITGAV,ITGB5"
"3773","SPP1","ITGAV,ITGB5"
"3774","VTN","ITGAV,ITGB5"
"3775","SPP1","ITGAV,ITGB6"
"3776","TGFB1","ITGAV,ITGB6"
"3777","TNC","ITGAV,ITGB6"
"3778","TNN","ITGAV,ITGB6"
"3779","TNR","ITGAV,ITGB6"
"3780","TNXB","ITGAV,ITGB6"
"3781","LAMA1","ITGAV,ITGB8"
"3782","LAMA2","ITGAV,ITGB8"
"3783","LAMA3","ITGAV,ITGB8"
"3784","LAMA4","ITGAV,ITGB8"
"3785","LAMA5","ITGAV,ITGB8"
"3786","LAMB1","ITGAV,ITGB8"
"3787","LAMB2","ITGAV,ITGB8"
"3788","LAMB3","ITGAV,ITGB8"
"3789","LAMC1","ITGAV,ITGB8"
"3790","LAMC2","ITGAV,ITGB8"
"3791","LAMC3","ITGAV,ITGB8"
"3792","VTN","ITGAV,ITGB8"
"3793","MFGE8","ITGAV"
"3794","NID1","ITGAV"
"3795","PDGFB","ITGAV"
"3796","PLAU","ITGAV"
"3797","SERPINE1","ITGAV"
"3798","VEGFA","ITGAV"
"3799","VTN","ITGAV"
"3800","THY1","ITGAX,ITGB2"
"3801","JAM3","ITGB1"
"3802","LGALS1","ITGB1"
"3803","LGALS3BP","ITGB1"
"3804","LUM","ITGB1"
"3805","MATN1","ITGB1"
"3806","NID1","ITGB1"
"3807","PLAU","ITGB1"
"3808","PLG","ITGB1"
"3809","SPON2","ITGB1"
"3810","TGFB1","ITGB1"
"3811","TGFB3","ITGB1"
"3812","TGM2","ITGB1"
"3813","TIMP2","ITGB1"
"3814","VCAN","ITGB1"
"3815","VEGFA","ITGB1"
"3816","VEGFC","ITGB1"
"3817","VEGFD","ITGB1"
"3818","KNG1","ITGB2"
"3819","LPA","ITGB2"
"3820","MMP9","ITGB2"
"3821","PLAT","ITGB2"
"3822","PLAU","ITGB2"
"3823","PLG","ITGB2"
"3824","PROC","ITGB2"
"3825","S100A8","ITGB2"
"3826","S100A9","ITGB2"
"3827","SELPLG","ITGB2"
"3828","SPON2","ITGB2"
"3829","ITGB3BP","ITGB5"
"3830","ITGB3BP","ITGB3"
"3831","MFGE8","ITGB3"
"3832","NID1","ITGB3"
"3833","TGFB1","ITGB3"
"3834","TGFB3","ITGB3"
"3835","TGM2","ITGB3"
"3836","VEGFA","ITGB3"
"3837","LTBP1","ITGB5"
"3838","LTBP3","ITGB5"
"3839","PLAU","ITGB5"
"3840","SERPINE1","ITGB5"
"3841","SORBS1","ITGB5"
"3842","TGFB1","ITGB5"
"3843","TGFB3","ITGB5"
"3844","VCL","ITGB5"
"3845","TGFB3","ITGB6"
"3846","VTN","ITGB6"
"3847","TGFB1","ITGB8"
"3848","IZUMO1","IZUMO1R"
"3849","JAG1","NOTCH1"
"3850","JAG1","NOTCH2"
"3851","JAG1","NOTCH3"
"3852","JAG1","NOTCH4"
"3853","JAG2","NOTCH1"
"3854","JAG2","NOTCH2"
"3855","JAG2","NOTCH3"
"3856","JAG2","NOTCH4"
"3857","JAM2","JAM2"
"3858","JAM3","JAM2"
"3859","JAM3","JAM3"
"3860","LIN7C","KCNJ4"
"3861","PDGFC","KDR"
"3862","SEMA6D","PLXNA1,KDR"
"3863","TIMP3","KDR"
"3864","VEGFA","KDR"
"3865","VEGFC","KDR"
"3866","VEGFD","KDR"
"3867","VTN","KDR"
"3868","NGF","KIDINS220"
"3869","KISS1","KISS1R"
"3870","KISS1","MMP24"
"3871","KITLG","KIT"
"3872","KLK3","NGFR"
"3873","KLK3","NTRK1"
"3874","TNFSF9","KLRG2"
"3875","WNT11","KLRG2"
"3876","WNT5B","KLRG2"
"3877","MICA","KLRK1"
"3878","MICB","KLRK1"
"3879","ULBP1","KLRK1"
"3880","KMT2E","NCR2"
"3881","KNG1","MTNR1A"
"3882","KNG1","PLAUR"
"3883","KNG1","RXFP4"
"3884","KNG1","SDC2"
"3885","KRTAP4-12","LINGO1"
"3886","KRTAP4-12","PDGFRB"
"3887","KRTAP4-12","PLSCR4"
"3888","L1CAM","L1CAM"
"3889","L1CAM","NCAM1"
"3890","NCAM2","L1CAM"
"3891","L1CAM","PTPRZ1"
"3892","LACRT","SDC1"
"3893","LGALS3","LAG3"
"3894","SNCA","LAG3"
"3895","LAIR1","LILRB3"
"3896","LAIR1","LILRB4"
"3897","SFTPD","LAIR1"
"3898","LAMA1","NT5E"
"3899","LAMA1","RPSA"
"3900","LAMA1","SDC2"
"3901","LAMA1","SDC4"
"3902","LAMA1","SV2A"
"3903","LAMA1","SV2B"
"3904","LAMA1","SV2C"
"3905","LAMA1","TMPRSS6"
"3906","LAMA2","RPSA"
"3907","LAMA2","SV2A"
"3908","LAMA2","SV2B"
"3909","LAMA2","SV2C"
"3910","LAMA3","SDC2"
"3911","LAMA3","SV2A"
"3912","LAMA3","SV2B"
"3913","LAMA3","SV2C"
"3914","LAMA4","SV2A"
"3915","LAMA4","SV2B"
"3916","LAMA4","SV2C"
"3917","LAMA5","SDC1"
"3918","LAMA5","SV2A"
"3919","LAMA5","SV2B"
"3920","LAMA5","SV2C"
"3921","LAMB1","SV2A"
"3922","LAMB1","SV2B"
"3923","LAMB1","SV2C"
"3924","LAMB2","RPSA"
"3925","LAMB2","SV2A"
"3926","LAMB2","SV2B"
"3927","LAMB2","SV2C"
"3928","LAMB3","SV2A"
"3929","LAMB3","SV2B"
"3930","LAMB3","SV2C"
"3931","LAMC1","SV2A"
"3932","LAMC1","SV2B"
"3933","LAMC1","SV2C"
"3934","LAMC2","SV2A"
"3935","LAMC2","SV2B"
"3936","LAMC2","SV2C"
"3937","LAMC3","SV2A"
"3938","LAMC3","SV2B"
"3939","LAMC3","SV2C"
"3940","VSTM1","LAMP1"
"3941","SYK","LAT"
"3942","LCN1","LMBR1L"
"3943","LCN2","LRP2"
"3944","LRPAP1","LDLR"
"3945","PCSK9","LDLR"
"3946","PF4","LDLR"
"3947","RPS27A","LDLR"
"3948","TF","LDLR"
"3949","WNT5A","LDLR"
"3950","WNT7A","LDLR"
"3951","LEFTY1","TDGF1"
"3952","LEFTY2","TDGF1"
"3953","LEP","LEPR"
"3954","LEP","LRP2"
"3955","LGALS1","LGALS1"
"3956","LGALS1","PTPRC"
"3957","LGALS3BP","VANGL1"
"3958","LGALS9","LRP1"
"3959","LGALS9","MET"
"3960","LGALS9","MRC2"
"3961","LGALS9","PTPRC"
"3962","LGALS9","PTPRK"
"3963","LGALS9","SLC1A5"
"3964","LGALS9","SORL1"
"3965","LGI1","RTN4R"
"3966","LGI3","STX1A"
"3967","RSPO4","LGR4,LRP5"
"3968","RSPO4","LGR4,LRP6"
"3969","NDP","LGR4"
"3970","NRG1","LGR4"
"3971","RSPO1","LGR4"
"3972","RSPO2","LGR4"
"3973","RSPO3","LGR4"
"3974","RSPO4","LGR4"
"3975","TNFSF11","LGR4"
"3976","RSPO4","LGR5,LRP5"
"3977","RSPO4","LGR5,LRP6"
"3978","RSPO1","LGR5"
"3979","RSPO2","LGR5"
"3980","RSPO3","LGR5"
"3981","RSPO4","LGR5"
"3982","WNT3A","LGR5"
"3983","RSPO1","LGR6"
"3984","RSPO2","LGR6"
"3985","RSPO3","LGR6"
"3986","RSPO4","LGR6"
"3987","LHB","LHCGR"
"3988","LHB","PTH1R"
"3989","LHB","RAMP2"
"3990","LHB","RAMP3"
"3991","LHB","TSHR"
"3992","LHB","VIPR1"
"3993","SEMA4A","LILRB2"
"3994","OMG","LINGO1"
"3995","RTN4","LINGO1"
"3996","LIPC","LRP1"
"3997","LIPH","LPAR1"
"3998","LIPH","LPAR2"
"3999","LIPH","LPAR4"
"4000","SCGB1A1","LMBR1L"
"4001","LPA","LPAR1"
"4002","LPA","LPAR2"
"4003","LPA","LPAR3"
"4004","LPA","LPAR4"
"4005","LPA","LRP2"
"4006","LPL","LRP1"
"4007","LPL","LRP2"
"4008","LPL","SDC1"
"4009","LPL","VLDLR"
"4010","LRFN3","LRFN3"
"4011","LRFN5","LRFN5"
"4012","LRIG1","MET"
"4013","LTF","LRP11"
"4014","LRP1B","PLAUR"
"4015","LRPAP1","LRP1"
"4016","LTF","LRP1"
"4017","MDK","LRP1"
"4018","MMP13","LRP1"
"4019","MMP9","LRP1"
"4020","PCSK9","LRP1"
"4021","PDGFB","LRP1"
"4022","PF4","LRP1"
"4023","PLAT","LRP1"
"4024","PLAU","LRP1"
"4025","PSAP","LRP1"
"4026","SERPINA1","LRP1"
"4027","SERPINC1","LRP1"
"4028","SERPINE1","LRP1"
"4029","SERPINE2","LRP1"
"4030","SERPING1","LRP1"
