"","source","target"
"5149","PPARA","IGFBP1"
"5150","PPARA","IL6"
"5151","PPARA","IL6R"
"5152","PPARA","LPL"
"5153","PPARA","MLYCD"
"5154","PPARA","MMP9"
"5155","PPARA","NFKBIA"
"5156","PPARA","PDK4"
"5157","PPARA","PLIN2"
"5158","PPARA","PTGS2"
"5159","PPARA","SERPINE1"
"5160","PPARA","SLC25A20"
"5161","PPARA","SLC9A1"
"5162","PPARA","SOD2"
"5163","PPARA","SREBF2"
"5164","PPARA","STAT5A"
"5165","PPARA","SULT2A1"
"5166","PPARA","TUBA1B"
"5167","PPARA","TXNIP"
"5168","PPARA","UCP1"
"5169","PPARA","UGT1A9"
"5170","PPARD","ANG"
"5171","PPARD","ANGPTL4"
"5172","PPARD","CAT"
"5173","PPARD","HSD11B2"
"5174","PPARD","LPL"
"5175","PPARD","PDK4"
"5176","PPARD","SAT1"
"5177","PPARD","SOD1"
"5178","PPARD","TIMP1"
"5179","PPARD","TXN"
"5180","PPARG","ABCG2"
"5181","PPARG","ACAT1"
"5182","PPARG","ADIPOQ"
"5183","PPARG","AGER"
"5184","PPARG","ANGPTL4"
"5185","PPARG","APOB"
"5186","PPARG","APOBR"
"5187","PPARG","ATP2A2"
"5188","PPARG","BAD"
"5189","PPARG","BCL2"
"5190","PPARG","BCL2L1"
"5191","PPARG","BRS3"
"5192","PPARG","CAT"
"5193","PPARG","CAV1"
"5194","PPARG","CCND1"
"5195","PPARG","CCNE1"
"5196","PPARG","CD36"
"5197","PPARG","CD83"
"5198","PPARG","CDKN1A"
"5199","PPARG","CEBPA"
"5200","PPARG","CFLAR"
"5201","PPARG","CIITA"
"5202","PPARG","CLDN2"
"5203","PPARG","CPT1B"
"5204","PPARG","CSF1"
"5205","PPARG","DBI"
"5206","PPARG","DEFB103A"
"5207","PPARG","EGFR"
"5208","PPARG","ERO1A"
"5209","PPARG","ERP44"
"5210","PPARG","FABP4"
"5211","PPARG","FASLG"
"5212","PPARG","FGF1"
"5213","PPARG","GDF15"
"5214","PPARG","GK"
"5215","PPARG","HMOX1"
"5216","PPARG","ICAM1"
"5217","PPARG","JAG1"
"5218","PPARG","KLF4"
"5219","PPARG","LIPE"
"5220","PPARG","MMP1"
"5221","PPARG","MMP9"
"5222","PPARG","MYC"
"5223","PPARG","NOTCH4"
"5224","PPARG","NR1H3"
"5225","PPARG","PDK2"
"5226","PPARG","PLIN2"
"5227","PPARG","POU2F1"
"5228","PPARG","PTEN"
"5229","PPARG","PTGS2"
"5230","PPARG","RARB"
"5231","PPARG","REN"
"5232","PPARG","RETN"
"5233","PPARG","SAT1"
"5234","PPARG","SERPINE1"
"5235","PPARG","SLC2A4"
"5236","PPARG","SLC5A5"
"5237","PPARG","SLC9A1"
"5238","PPARG","SOCS7"
"5239","PPARG","TG"
"5240","PPARG","TNFRSF11B"
"5241","PPARG","TP53"
"5242","PPARG","TSHR"
"5243","PPARG","TXNIP"
"5244","PPARG","UGT1A9"
"5245","PPARG","VLDLR"
"5246","PPARGC1A","ALDOB"
"5247","PPARGC1A","APOA5"
"5248","PPARGC1A","APOC3"
"5249","PPARGC1A","CYP2C9"
"5250","PPARGC1A","CYP7A1"
"5251","PPARGC1A","MFN2"
"5252","PPARGC1A","MLYCD"
"5253","PPARGC1A","OTC"
"5254","PPARGC1A","PCK2"
"5255","PRDM1","CIITA"
"5256","PRDM1","GCSAM"
"5257","PRDM1","LMO2"
"5258","PRDM1","MKI67"
"5259","PRDM1","MYC"
"5260","PRDM1","PCNA"
"5261","PRDM14","POU5F1"
"5262","PRDM2","KMT5A"
"5263","PREB","CCL2"
"5264","PREB","PRL"
"5265","PROX1","AKT2"
"5266","PROX1","CCNE1"
"5267","PROX1","CDKN1B"
"5268","PROX1","CDKN1C"
"5269","PROX1","CYP7A1"
"5270","PROX1","IFNG"
"5271","PROX1","NR1I2"
"5272","PROX1","NR5A2"
"5273","PROX1","RGS4"
"5274","PROX1","SIX3"
"5275","PROX1","TWIST1"
"5276","PTF1A","CEL"
"5277","PTMA","CDKN1A"
"5278","PTMA","IDO1"
"5279","PTMA","IDO2"
"5280","PTMA","TLR9"
"5281","PTTG1","CCNB1"
"5282","PTTG1","CDC42"
"5283","PTTG1","CDK1"
"5284","PTTG1","DOCK1"
"5285","PTTG1","FGF2"
"5286","PTTG1","ID3"
"5287","PTTG1","KDR"
"5288","PTTG1","LGALS1"
"5289","PTTG1","MYC"
"5290","PTTG1","PTTG1IP"
"5291","PTTG1","RAC1"
"5292","PTTG1","RHOA"
"5293","PTTG1","S100A4"
"5294","PTTG1","TIMP2"
"5295","PTTG1","VEGFA"
"5296","PURA","AR"
"5297","PURA","ERBB2"
"5298","PURA","FAS"
"5299","PURA","PCNA"
"5300","RAD51","SP1"
"5301","RARA","ABCC3"
"5302","RARA","ANXA8"
"5303","RARA","CCNA1"
"5304","RARA","CDKN1A"
"5305","RARA","CRABP1"
"5306","RARA","CRH"
"5307","RARA","CXCR5"
"5308","RARA","CYP1A1"
"5309","RARA","ETS1"
"5310","RARA","FGFBP1"
"5311","RARA","GNRH2"
"5312","RARA","HCK"
"5313","RARA","HNF4A"
"5314","RARA","HSD17B2"
"5315","RARA","ICAM1"
"5316","RARA","MACROD1"
"5317","RARA","MAOB"
"5318","RARA","MUC5AC"
"5319","RARA","NR1I3"
"5320","RARA","PLAU"
"5321","RARA","PRKCA"
"5322","RARA","RARB"
"5323","RARA","RPTOR"
"5324","RARA","SCD"
"5325","RARA","SFTPB"
"5326","RARA","THBD"
"5327","RARB","ADH5"
"5328","RARB","RARB"
"5329","RARB","THBD"
"5330","RARG","BGLAP"
"5331","RARG","CYP19A1"
"5332","RARG","ICAM1"
"5333","RARG","RARB"
"5334","RARG","THBD"
"5335","RB1","ATF2"
"5336","RB1","BIRC5"
"5337","RB1","BRCA1"
"5338","RB1","CDH1"
"5339","RB1","CDK1"
"5340","RB1","CDKN1A"
"5341","RB1","DDIT3"
"5342","RB1","DHFR"
"5343","RB1","DNMT3A"
"5344","RB1","E2F1"
"5345","RB1","E2F2"
"5346","RB1","E2F3"
"5347","RB1","EBNA1BP2"
"5348","RB1","ELF1"
"5349","RB1","FGFR1"
"5350","RB1","FOS"
"5351","RB1","HBP1"
"5352","RB1","IGF1"
"5353","RB1","MAP3K5"
"5354","RB1","MYC"
"5355","RB1","PCNA"
"5356","RB1","PPARG"
"5357","RB1","RB1"
"5358","RB1","RBL1"
"5359","RB1","SFTPD"
"5360","RB1","SP1"
"5361","RB1","TFDP1"
"5362","RB1","TGFBI"
"5363","RB1","TP53BP2"
"5364","RB1","VEGFA"
"5365","RB1","WRN"
"5366","RB1CC1","CDKN2A"
"5367","RB1CC1","RB1"
"5368","RBBP7","CDH1"
"5369","RBL1","BRCA1"
"5370","RBL1","CCNA2"
"5371","RBL1","HIST1H2AE"
"5372","RBL1","MYC"
"5373","RBL1","TFDP1"
"5374","RBL2","BRCA1"
"5375","RBL2","DNMT3B"
"5376","RBL2","E2F4"
"5377","RBL2","RAD51"
"5378","RBMX","EGR1"
"5379","RBMX","FOS"
"5380","RBMX","FOSL1"
"5381","RBMX","JUNB"
"5382","RBMX","JUND"
"5383","RBMX","KIT"
"5384","RBMX","ROS1"
"5385","RBMX","TXNIP"
"5386","RBPJ","CR2"
"5387","RBPJ","IL6"
"5388","RBPJ","NFKB1"
"5389","RBPJ","PTEN"
"5390","REL","BCL2A1"
"5391","REL","BIRC3"
"5392","REL","CCL2"
"5393","REL","CCL5"
"5394","REL","CD40LG"
"5395","REL","CDKN1A"
"5396","REL","CRP"
"5397","REL","CSRP1"
"5398","REL","EPHB2"
"5399","REL","F3"
"5400","REL","ICAM1"
"5401","REL","IER3"
"5402","REL","IL10"
"5403","REL","IL12B"
"5404","REL","IL1B"
"5405","REL","IL2"
"5406","REL","IL2RA"
"5407","REL","IL6"
"5408","REL","KLK3"
"5409","REL","SELE"
"5410","REL","SOD2"
"5411","REL","TNFAIP3"
"5412","RELA","ABCA1"
"5413","RELA","ABCB1"
"5414","RELA","ABCG2"
"5415","RELA","ADORA1"
"5416","RELA","ADORA2A"
"5417","RELA","ADORA3"
"5418","RELA","AGER"
"5419","RELA","AGT"
"5420","RELA","AKT1"
"5421","RELA","AKT2"
"5422","RELA","ALOX5"
"5423","RELA","ALOX5AP"
"5424","RELA","AMH"
"5425","RELA","AR"
"5426","RELA","BACE1"
"5427","RELA","BAD"
"5428","RELA","BAX"
"5429","RELA","BCL2"
"5430","RELA","BCL2A1"
"5431","RELA","BCL2L1"
"5432","RELA","BCL2L11"
"5433","RELA","BCL3"
"5434","RELA","BDKRB1"
"5435","RELA","BGN"
"5436","RELA","BHMT"
"5437","RELA","BIRC2"
"5438","RELA","BIRC3"
"5439","RELA","BIRC5"
"5440","RELA","BMP2"
"5441","RELA","BRCA2"
"5442","RELA","BTG2"
"5443","RELA","BTS1"
"5444","RELA","CARD8"
"5445","RELA","CARM1"
"5446","RELA","CASP3"
"5447","RELA","CASP9"
"5448","RELA","CCK"
"5449","RELA","CCL11"
"5450","RELA","CCL13"
"5451","RELA","CCL19"
"5452","RELA","CCL2"
"5453","RELA","CCL20"
"5454","RELA","CCL22"
"5455","RELA","CCL3"
"5456","RELA","CCL4"
"5457","RELA","CCL5"
"5458","RELA","CCNB1"
"5459","RELA","CCND1"
"5460","RELA","CCND2"
"5461","RELA","CCR2"
"5462","RELA","CCR3"
"5463","RELA","CCR5"
"5464","RELA","CCR7"
"5465","RELA","CD28"
"5466","RELA","CD38"
"5467","RELA","CD40"
"5468","RELA","CD40LG"
"5469","RELA","CD58"
"5470","RELA","CD69"
"5471","RELA","CD74"
"5472","RELA","CD80"
"5473","RELA","CD83"
"5474","RELA","CD86"
"5475","RELA","CDH1"
"5476","RELA","CDK4"
"5477","RELA","CDK6"
"5478","RELA","CDKN1A"
"5479","RELA","CEACAM1"
"5480","RELA","CFI"
"5481","RELA","CFLAR"
"5482","RELA","CFTR"
"5483","RELA","COL1A1"
"5484","RELA","COL1A2"
"5485","RELA","COL2A1"
"5486","RELA","COL7A1"
"5487","RELA","COX1"
"5488","RELA","CR2"
"5489","RELA","CREB3"
"5490","RELA","CRHR1"
"5491","RELA","CRP"
"5492","RELA","CSF1"
"5493","RELA","CSF2"
"5494","RELA","CSNK2A1"
"5495","RELA","CTSB"
"5496","RELA","CXCL1"
"5497","RELA","CXCL10"
"5498","RELA","CXCL12"
"5499","RELA","CXCL2"
"5500","RELA","CXCL5"
"5501","RELA","CXCL8"
"5502","RELA","CXCR2"
"5503","RELA","CXCR4"
"5504","RELA","CYP19A1"
"5505","RELA","CYP1A1"
"5506","RELA","CYP27B1"
"5507","RELA","CYP2E1"
"5508","RELA","CYP3A4"
"5509","RELA","CYP3A7"
"5510","RELA","DEFB4A"
"5511","RELA","DRD2"
"5512","RELA","E2F1"
"5513","RELA","EBI3"
"5514","RELA","EDN1"
"5515","RELA","EGFR"
"5516","RELA","EGR1"
"5517","RELA","ELF3"
"5518","RELA","EPAS1"
"5519","RELA","EPCAM"
"5520","RELA","ERAP1"
"5521","RELA","ERAP2"
"5522","RELA","F3"
"5523","RELA","F8"
"5524","RELA","FAF1"
"5525","RELA","FAS"
"5526","RELA","FASLG"
"5527","RELA","FBP1"
"5528","RELA","FGF7"
"5529","RELA","FGF8"
"5530","RELA","VEGFD"
"5531","RELA","FLT4"
"5532","RELA","FN1"
"5533","RELA","FOXO3"
"5534","RELA","FOXP3"
"5535","RELA","GADD45G"
"5536","RELA","GATA3"
"5537","RELA","GCLC"
"5538","RELA","GFAP"
"5539","RELA","GKN2"
"5540","RELA","GNRH2"
"5541","RELA","GRIN1"
"5542","RELA","GSK3A"
"5543","RELA","GSTP1"
"5544","RELA","GTF2B"
"5545","RELA","HBEGF"
"5546","RELA","HDAC1"
"5547","RELA","HDAC7"
"5548","RELA","HES1"
"5549","RELA","HIF1A"
"5550","RELA","HLA-A"
"5551","RELA","HLA-F"
"5552","RELA","HMOX1"
"5553","RELA","HPSE"
"5554","RELA","HSD11B2"
"5555","RELA","HYAL1"
"5556","RELA","ICAM1"
"5557","RELA","IER3"
"5558","RELA","IFNA1"
"5559","RELA","IFNB1"
"5560","RELA","IFNG"
"5561","RELA","IGF2BP2"
"5562","RELA","IL10"
"5563","RELA","IL12A"
"5564","RELA","IL12B"
"5565","RELA","IL17A"
"5566","RELA","IL17C"
"5567","RELA","IL18"
"5568","RELA","IL1A"
"5569","RELA","IL1B"
"5570","RELA","IL1RN"
"5571","RELA","IL2"
"5572","RELA","IL23A"
"5573","RELA","IL2RA"
"5574","RELA","IL4"
"5575","RELA","IL6"
"5576","RELA","IRF1"
"5577","RELA","IRF4"
"5578","RELA","IRF7"
"5579","RELA","ITGAX"
"5580","RELA","JUNB"
"5581","RELA","KDM2A"
"5582","RELA","KLK3"
"5583","RELA","LCN2"
"5584","RELA","LIPE"
"5585","RELA","LPL"
"5586","RELA","LTC4S"
"5587","RELA","MADCAM1"
"5588","RELA","MAT2A"
"5589","RELA","MCL1"
"5590","RELA","MGMT"
"5591","RELA","MICA"
"5592","RELA","MIF"
"5593","RELA","MMP1"
"5594","RELA","MMP12"
"5595","RELA","MMP13"
"5596","RELA","MMP14"
"5597","RELA","MMP2"
"5598","RELA","MMP3"
"5599","RELA","MMP9"
"5600","RELA","MUC17"
"5601","RELA","MUC2"
"5602","RELA","MUC5AC"
"5603","RELA","MUC5B"
"5604","RELA","MUC6"
"5605","RELA","MYC"
"5606","RELA","NAMPT"
"5607","RELA","NCAM1"
"5608","RELA","NCOR1"
"5609","RELA","NCOR2"
"5610","RELA","NFKB1"
"5611","RELA","NFKBIA"
"5612","RELA","NFKBIZ"
"5613","RELA","NLRP2"
"5614","RELA","NOLC1"
"5615","RELA","NOS1"
"5616","RELA","NOS2"
"5617","RELA","NOS3"
"5618","RELA","NOX4"
"5619","RELA","NOX5"
"5620","RELA","NPPB"
"5621","RELA","NRF1"
"5622","RELA","OLFM4"
"5623","RELA","OLR1"
"5624","RELA","OPTN"
"5625","RELA","OXTR"
"5626","RELA","PCK2"
"5627","RELA","PCYT2"
"5628","RELA","PDK4"
"5629","RELA","PGR"
"5630","RELA","PIGR"
"5631","RELA","PLA2G2A"
"5632","RELA","PLAU"
"5633","RELA","PLAUR"
"5634","RELA","PLIN1"
"5635","RELA","POU2F2"
"5636","RELA","PPARA"
"5637","RELA","PPARD"
"5638","RELA","PPIG"
"5639","RELA","PROX1"
"5640","RELA","PSMB10"
"5641","RELA","PSMB9"
"5642","RELA","PTAFR"
"5643","RELA","PTEN"
"5644","RELA","PTGER4"
"5645","RELA","PTGES"
"5646","RELA","PTGFR"
"5647","RELA","PTGS2"
"5648","RELA","PTHLH"
"5649","RELA","PTPN13"
"5650","RELA","PTPN6"
"5651","RELA","REPS2"
"5652","RELA","RGS4"
"5653","RELA","RIPK2"
"5654","RELA","S100A6"
"5655","RELA","SAA1"
"5656","RELA","SAA2"
"5657","RELA","SDC1"
"5658","RELA","SELE"
"5659","RELA","SERPINA3"
"5660","RELA","SERPINB1"
"5661","RELA","SERPINE1"
"5662","RELA","SFTPA1"
"5663","RELA","SIRT1"
"5664","RELA","SLC25A27"
"5665","RELA","SLC9A2"
"5666","RELA","SNAI1"
"5667","RELA","SOCS3"
"5668","RELA","SOD2"
"5669","RELA","STAT1"
"5670","RELA","STAT3"
"5671","RELA","STAT4"
"5672","RELA","STK39"
"5673","RELA","TAP1"
"5674","RELA","TAP2"
"5675","RELA","TAPBP"
"5676","RELA","TBP"
"5677","RELA","TBX21"
"5678","RELA","TERT"
"5679","RELA","TF"
"5680","RELA","TFF1"
"5681","RELA","TFF3"
"5682","RELA","THBD"
"5683","RELA","TIMP1"
"5684","RELA","TLR2"
"5685","RELA","TLR3"
"5686","RELA","TLR7"
"5687","RELA","TLR9"
"5688","RELA","TNC"
"5689","RELA","TNF"
"5690","RELA","TNFAIP3"
"5691","RELA","TNFRSF10A"
"5692","RELA","TNFRSF10B"
"5693","RELA","TNFRSF13C"
"5694","RELA","TNFRSF9"
"5695","RELA","TNFSF10"
"5696","RELA","TNFSF14"
"5697","RELA","TNIP3"
"5698","RELA","TP53"
"5699","RELA","TRAF1"
"5700","RELA","TRAF2"
"5701","RELA","TRIB3"
"5702","RELA","TRIM21"
"5703","RELA","TRPC1"
"5704","RELA","TSLP"
"5705","RELA","TWIST1"
"5706","RELA","UPP1"
"5707","RELA","VCAM1"
"5708","RELA","VEGFA"
"5709","RELA","VWF"
"5710","RELA","WT1"
"5711","RELA","XIAP"
"5712","RELA","YY1"
"5713","RELB","CCL19"
"5714","RELB","CCL21"
"5715","RELB","CD40"
"5716","RELB","PIGR"
"5717","REST","AR"
"5718","REST","AVP"
"5719","REST","BDNF"
"5720","REST","CACNA1H"
"5721","REST","CARTPT"
"5722","REST","CD59"
"5723","REST","CHGA"
"5724","REST","CHGB"
"5725","REST","DGCR5"
"5726","REST","DYRK1A"
"5727","REST","GABRB3"
"5728","REST","GJD2"
"5729","REST","GLRA1"
"5730","REST","GRIN1"
"5731","REST","KCNN4"
"5732","REST","KCNQ2"
"5733","REST","KCNQ3"
"5734","REST","LIN28A"
"5735","REST","NRP1"
"5736","REST","OPRM1"
"5737","REST","PCSK1"
"5738","REST","PENK"
"5739","REST","SCG3"
"5740","REST","STAT1"
"5741","REST","SYN1"
"5742","REST","TAC1"
"5743","REST","TAC3"
"5744","REST","TH"
"5745","REST","TPH2"
"5746","REST","TUBB3"
"5747","REST","VGF"
"5748","REST","VIP"
"5749","RFWD2","MMP1"
"5750","RFWD2","PLAU"
"5751","RFWD2","COP1"
"5752","RFX1","CD70"
"5753","RFX1","CIITA"
"5754","RFX1","COL1A2"
"5755","RFX1","FGF1"
"5756","RFX1","HDAC1"
"5757","RFX1","HLA-DMB"
"5758","RFX1","HLA-DOB"
"5759","RFX1","HLA-DPB1"
"5760","RFX1","HLA-DRA"
"5761","RFX1","IL5RA"
"5762","RFX1","ITGAL"
"5763","RFX1","MAP1A"
"5764","RFX1","MSLN"
"5765","RFX1","MYC"
"5766","RFX1","PCNA"
"5767","RFX2","FGF1"
"5768","RFX2","IL5RA"
"5769","RFX3","FGF1"
"5770","RFX3","IL5RA"
"5771","RFX3","MAP1A"
"5772","RFX5","COL1A2"
"5773","RFX5","HDAC2"
"5774","RFX5","HLA-DMA"
"5775","RFX5","HLA-DMB"
"5776","RFX5","HLA-DOA"
"5777","RFX5","HLA-DOB"
"5778","RFX5","HLA-DPA1"
"5779","RFX5","HLA-DPB1"
"5780","RFX5","HLA-DQA1"
"5781","RFX5","HLA-DQA2"
"5782","RFX5","HLA-DQB1"
"5783","RFX5","HLA-DQB2"
"5784","RFX5","HLA-DRA"
"5785","RFX5","HLA-DRB1"
"5786","RFX5","HLA-DRB3"
"5787","RFX5","HLA-DRB4"
"5788","RFX5","HLA-DRB5"
"5789","RFX5","IFNG"
"5790","RFXANK","HLA-DMA"
"5791","RFXANK","HLA-DMB"
"5792","RFXANK","HLA-DOA"
"5793","RFXANK","HLA-DOB"
"5794","RFXANK","HLA-DPA1"
"5795","RFXANK","HLA-DPB1"
"5796","RFXANK","HLA-DQA1"
"5797","RFXANK","HLA-DQA2"
"5798","RFXANK","HLA-DQB1"
"5799","RFXANK","HLA-DQB2"
"5800","RFXANK","HLA-DRA"
"5801","RFXANK","HLA-DRB1"
"5802","RFXANK","HLA-DRB3"
"5803","RFXANK","HLA-DRB4"
"5804","RFXANK","HLA-DRB5"
"5805","RFXAP","HLA-DMA"
"5806","RFXAP","HLA-DMB"
"5807","RFXAP","HLA-DOA"
"5808","RFXAP","HLA-DOB"
"5809","RFXAP","HLA-DPA1"
"5810","RFXAP","HLA-DPB1"
"5811","RFXAP","HLA-DQA1"
"5812","RFXAP","HLA-DQA2"
"5813","RFXAP","HLA-DQB1"
"5814","RFXAP","HLA-DQB2"
"5815","RFXAP","HLA-DRA"
"5816","RFXAP","HLA-DRB1"
"5817","RFXAP","HLA-DRB3"
"5818","RFXAP","HLA-DRB4"
"5819","RFXAP","HLA-DRB5"
"5820","RNF14","CCND1"
"5821","RORA","APOA5"
"5822","RORA","E2F1"
"5823","RORA","NPSR1"
"5824","RORA","NR1D1"
"5825","RORA","TUBA1B"
"5826","RORC","IL17A"
"5827","RORC","IL22"
"5828","RREB1","KLK3"
"5829","RREB1","SLC39A3"
"5830","RUNX1","ALOX12"
"5831","RUNX1","BAALC"
"5832","RUNX1","BPI"
"5833","RUNX1","CCL3"
"5834","RUNX1","CCND2"
"5835","RUNX1","CD34"
"5836","RUNX1","CD6"
"5837","RUNX1","CSF1"
"5838","RUNX1","CSF1R"
"5839","RUNX1","CSF2"
"5840","RUNX1","ELANE"
"5841","RUNX1","FHL2"
"5842","RUNX1","GP1BA"
"5843","RUNX1","IL2"
"5844","RUNX1","IL3"
"5845","RUNX1","ITGA2B"
"5846","RUNX1","ITGB2"
"5847","RUNX1","JUN"
"5848","RUNX1","KLF4"
"5849","RUNX1","KLK3"
"5850","RUNX1","LGALS3"
"5851","RUNX1","MAD2L1"
"5852","RUNX1","MECOM"
"5853","RUNX1","MIR27A"
"5854","RUNX1","MPL"
"5855","RUNX1","MPO"
"5856","RUNX1","MYH10"
"5857","RUNX1","MYL9"
"5858","RUNX1","NCAM1"
"5859","RUNX1","NF1"
"5860","RUNX1","NFKB1"
"5861","RUNX1","PF4"
"5862","RUNX1","PIK3CD"
"5863","RUNX1","PRKCQ"
"5864","RUNX1","RELA"
"5865","RUNX1","SLC22A4"
"5866","RUNX1","SPI1"
"5867","RUNX1","SYMPK"
"5868","RUNX1","TIMP1"
"5869","RUNX1","VEGFA"
"5870","RUNX1T1","IL3"
"5871","RUNX2","AR"
"5872","RUNX2","ELANE"
"5873","RUNX2","ESR1"
"5874","RUNX2","IBSP"
"5875","RUNX2","IHH"
"5876","RUNX2","KLK3"
"5877","RUNX2","LGALS3"
"5878","RUNX2","LRP5"
"5879","RUNX2","MMP13"
"5880","RUNX2","MMP2"
"5881","RUNX2","PIP"
"5882","RUNX2","PLAU"
"5883","RUNX2","PTH"
"5884","RUNX2","SNAI2"
"5885","RUNX2","SNAI3"
"5886","RUNX2","SP7"
"5887","RUNX2","TWIST1"
"5888","RUNX2","VEGFA"
"5889","RUNX2","VEGFC"
"5890","RUNX3","CAPN10"
"5891","RUNX3","CASP2"
"5892","RUNX3","CASP3"
"5893","RUNX3","CASP7"
"5894","RUNX3","CASP8"
"5895","RUNX3","CCND1"
"5896","RUNX3","CD36"
"5897","RUNX3","CD6"
"5898","RUNX3","CDKN1A"
"5899","RUNX3","CFLAR"
"5900","RUNX3","CLDN7"
"5901","RUNX3","CLEC4G"
"5902","RUNX3","DNASE1"
"5903","RUNX3","FADD"
"5904","RUNX3","HES1"
"5905","RUNX3","HSPD1"
"5906","RUNX3","ICAM3"
"5907","RUNX3","ING1"
"5908","RUNX3","ING4"
"5909","RUNX3","JAG1"
"5910","RUNX3","MMP9"
"5911","RUNX3","MYC"
"5912","RUNX3","PEA15"
"5913","RUNX3","RUNX1"
"5914","RUNX3","TCF4"
"5915","RUNX3","TIAL1"
"5916","RUNX3","TIMP1"
"5917","RUNX3","TRAF6"
"5918","RUNX3","TXN2"
"5919","RUNX3","WNT4"
"5920","RUVBL1","TP53"
"5921","RXRA","ABCA1"
"5922","RXRA","ABCB11"
"5923","RXRA","ABCC3"
"5924","RXRA","CGB5"
"5925","RXRA","CPT1B"
"5926","RXRA","CXCR5"
"5927","RXRA","CYP3A4"
"5928","RXRA","CYP7A1"
"5929","RXRA","GNRH2"
"5930","RXRA","HNF1A"
"5931","RXRA","HNF4A"
"5932","RXRA","HSD17B2"
"5933","RXRA","IL2RA"
"5934","RXRA","IL2RB"
"5935","RXRA","IL2RG"
"5936","RXRA","NOL7"
"5937","RXRA","PLD1"
"5938","RXRA","SERPINC1"
"5939","RXRA","THBD"
"5940","RXRA","TLR10"
"5941","SALL3","DNMT3A"
"5942","SALL3","HDAC9"
"5943","SALL4","ABCA3"
"5944","SALL4","CDH1"
"5945","SALL4","HOXA9"
"5946","SALL4","POU5F1"
"5947","SALL4","PTEN"
"5948","SALL4","SALL4"
"5949","SALL4","ZEB1"
"5950","SALL4A","ABCA3"
"5951","SALL4A","ABCG2"
"5952","SATB1","BCL2"
"5953","SATB1","CD8B"
"5954","SATB1","CDK4"
"5955","SATB1","CR2"
"5956","SATB1","CYBB"
"5957","SATB1","GATA3"
"5958","SATB1","HBE1"
"5959","SATB1","HDAC1"
"5960","SATB1","IL2"
"5961","SATB1","IL2RA"
"5962","SATB1","IL4"
"5963","SATB1","IL5"
"5964","SATB1","MKI67"
"5965","SATB1","SPARC"
"5966","SATB1","SPI1"
"5967","SATB2","TP63"
"5968","SATB2","UPF3B"
"5969","SCAND1","ZNF202"
"5970","SCD5","EGR2"
"5971","SEC14L2","PSMB9"
"5972","SERTAD1","SET"
"5973","SETBP1","PTPA"
"5974","SETBP1","PTGER2"
"5975","SETBP1","PTGS2"
"5976","SF1","AMH"
"5977","SF1","CYP11A1"
"5978","SF1","HSD3B2"
"5979","SF1","LHB"
"5980","SF1","MC2R"
"5981","SF1","NR0B1"
"5982","SF1","SF3B1"
"5983","SF1","SOX9"
"5984","SF1","STAR"
"5985","SF1","SULT2A1"
"5986","SF1","TCERG1"
"5987","SF1","U2AF2"
"5988","SFPQ","ADARB2"
"5989","SFPQ","CXCL8"
"5990","SFPQ","DNAAF4"
"5991","SFPQ","NEAT1"
"5992","SFPQ","STAT6"
"5993","SFPQ","TH"
"5994","SHOX","ACAN"
"5995","SHOX","FGFR3"
"5996","SHOX","NPPB"
"5997","SHOX2","ACAN"
"5998","SHOX2","NPPB"
"5999","SIM2","BCL2"
"6000","SIM2","CASP3"
"6001","SIM2","PRKN"
"6002","SIN3A","E2F1"
"6003","SIN3A","KLK3"
"6004","SIRT1","ABCB1"
"6005","SIRT1","ACAN"
"6006","SIRT1","ADAMTS5"
"6007","SIRT1","BCL11A"
"6008","SIRT1","CCAR2"
"6009","SIRT1","CCND1"
"6010","SIRT1","CDH1"
"6011","SIRT1","CDKN1A"
"6012","SIRT1","CFH"
"6013","SIRT1","CFLAR"
"6014","SIRT1","COL10A1"
"6015","SIRT1","COL1A2"
"6016","SIRT1","CTNNB1"
"6017","SIRT1","DLL4"
"6018","SIRT1","EGLN1"
"6019","SIRT1","ESRRG"
"6020","SIRT1","EZH2"
"6021","SIRT1","FOXO3"
"6022","SIRT1","FOXP3"
"6023","SIRT1","HBE1"
"6024","SIRT1","HIC1"
"6025","SIRT1","HIF1A"
"6026","SIRT1","HSF1"
"6027","SIRT1","HSPA4"
"6028","SIRT1","HYOU1"
"6029","SIRT1","ICAM1"
"6030","SIRT1","IL1B"
"6031","SIRT1","LIN28A"
"6032","SIRT1","MCL1"
"6033","SIRT1","MMP9"
"6034","SIRT1","MYC"
"6035","SIRT1","NBN"
"6036","SIRT1","NDRG1"
"6037","SIRT1","NOTCH1"
"6038","SIRT1","NQO1"
"6039","SIRT1","PAX6"
"6040","SIRT1","PER1"
"6041","SIRT1","PPARG"
"6042","SIRT1","SELE"
"6043","SIRT1","SHC1"
"6044","SIRT1","TBX3"
"6045","SIRT1","TERT"
"6046","SIRT1","TNF"
"6047","SIRT1","TNFRSF10B"
"6048","SIRT1","TP53"
"6049","SIRT1","TP73"
"6050","SIRT1","WRN"
"6051","SIRT1","XPC"
"6052","SIRT2","AFP"
"6053","SIRT2","CDKN1A"
"6054","SIRT2","NEDD4"
"6055","SIRT3","FOXO3"
"6056","SIX1","CDH1"
"6057","SIX1","VEGFC"
"6058","SKI","FHL2"
"6059","SKI","MDM2"
"6060","SKIL","ADAM12"
"6061","SKIL","SMAD7"
"6062","SLA2","CD69"
