"","source","target"
"1","Aatf","Bak1"
"2","Aatf","Bax"
"3","Aatf","Bbc3"
"4","Aatf","Cdkn1a"
"5","Aatf","Tpt1"
"6","Aatf","Trp53"
"7","Abl1","Trp53"
"8","Abl1","Trp73"
"9","Aebp2","Jarid2"
"10","Aebp2","Snai2"
"11","Aes","Ihh"
"12","Ahr","Abcc4"
"13","Ahr","Apaf1"
"14","Ahr","Cyp19a1"
"15","Ahr","Cyp1a1"
"16","Ahr","Cyp1a2"
"17","Ahr","Cyp1b1"
"18","Ahr","E2f2"
"19","Ahr","Gata4"
"20","Ahr","Gsta1"
"21","Ahr","Il17a"
"22","Ahr","Il6"
"23","Ahr","Lhb"
"24","Ahr","Nkx2-5"
"25","Ahr","Nqo1"
"26","Ahr","Pla2g4a"
"27","Ahr","Ptgs2"
"28","Ahr","Serpinb2"
"29","Ahr","Sim1"
"30","Ahr","Smoc2"
"31","Ahr","Snai2"
"32","Ahr","Ugt1a6a"
"33","Ahr","Vav3"
"34","Aire","Bmp2"
"35","Aire","F11"
"36","Alx4","Fgf10"
"37","Ankrd1","Myl2"
"38","Ankrd1","Nppa"
"39","Apbb1","Lrp1"
"40","Apbb1","Notch1"
"41","Apc","Ctnnb1"
"42","Apc","Myc"
"43","Apc","Spp1"
"44","Apc","Tcf4"
"45","Apc","Trp53"
"46","Apex1","Apod"
"47","Apex1","Blk"
"48","Apex1","Ccl12"
"49","Apex1","Nfkb1"
"50","Apex1","Pax5"
"51","Apex1","Ptgs2"
"52","Apex1","Rela"
"53","Apex1","Tlr4"
"54","Ar","Ccr2"
"55","Ar","Cga"
"56","Ar","Fkbp5"
"57","Ar","Foxa1"
"58","Ar","Klkb1"
"59","Ar","Nkx3-1"
"60","Ar","Nr0b1"
"61","Ar","Psat1"
"62","Ar","Runx2"
"63","Ar","Scnn1a"
"64","Ar","Sox2"
"65","Ar","Tnf"
"66","Ar","rsl"
"67","Arid3a","Cr2"
"68","Arid3a","Igh"
"69","Arid3b","Igh"
"70","Arid5b","Sox9"
"71","Arl6ip5","Parp1"
"72","Arl6ip5","Xrcc1"
"73","Arnt","Atxn3"
"74","Arnt","Cyp1a1"
"75","Arnt","Cyp1a2"
"76","Arnt","Cyp1b1"
"77","Arnt","E2f2"
"78","Arnt","Sim1"
"79","Arnt","Th"
"80","Arntl","Bhlhe40"
"81","Arntl","Bhlhe41"
"82","Arntl","Ctnnb1"
"83","Arntl","Cxcl5"
"84","Arntl","Dbp"
"85","Arntl","Maoa"
"86","Arntl","Nfe2l2"
"87","Arntl","Per1"
"88","Arntl","Per2"
"89","Arntl","Tcf3"
"90","Arntl","Vwf"
"91","Arntl","Wnt10a"
"92","Arntl2","Thbd"
"93","Arx","Kdm5c"
"94","Arx","Shh"
"95","Ascl1","Bub1"
"96","Ascl1","Cdkn2d"
"97","Ascl1","Dll3"
"98","Ascl1","Dll4"
"99","Ascl1","Hes5"
"100","Ascl1","Pdgfra"
"101","Ascl1","Phox2a"
"102","Ascl1","Rnd3"
"103","Ascl1","Tph2"
"104","Ash1l","Tgfb1"
"105","Ash1l","Timp1"
"106","Asxl1","Fabp4"
"107","Atf1","Cebpb"
"108","Atf1","Hspa5"
"109","Atf1","Nudt1"
"110","Atf1","Thbs1"
"111","Atf2","Ccnd1"
"112","Atf2","Cebpa"
"113","Atf2","Entpd1"
"114","Atf2","Fgf21"
"115","Atf2","Fos"
"116","Atf2","Gabrb3"
"117","Atf2","Il23a"
"118","Atf2","Ins2"
"119","Atf2","Per1"
"120","Atf2","Pparg"
"121","Atf2","Rela"
"122","Atf2","Rhob"
"123","Atf2","Serpinb5"
"124","Atf2","Sox9"
"125","Atf2","Tnf"
"126","Atf2","Ucp1"
"127","Atf3","Atf3"
"128","Atf3","Ccnd1"
"129","Atf3","Gck"
"130","Atf3","Il12b"
"131","Atf3","Il6"
"132","Atf3","Pdx1"
"133","Atf3","Sort1"
"134","Atf3","Tnfrsf10b"
"135","Atf4","Bglap3"
"136","Atf4","Cdkn1a"
"137","Atf4","Cdkn1b"
"138","Atf4","Ddr2"
"139","Atf4","Fgf15"
"140","Atf4","Fgf2"
"141","Atf4","Hspa5"
"142","Atf4","Ihh"
"143","Atf4","Il6"
"144","Atf4","Mcm7"
"145","Atf4","Mir106b"
"146","Atf4","Sphk2"
"147","Atf4","Trib3"
"148","Atf6","Hspa5"
"149","Atf6","Wbp1"
"150","Atm","Cdkn1a"
"151","Atm","Sp7"
"152","Atm","Trp53"
"153","Atoh1","Barhl1"
"154","Atoh1","Hes6"
"155","Atoh1","Nr2f6"
"156","Atoh1","Pou4f3"
"157","Bach1","Hbb"
"158","Bach1","Hmox1"
"159","Bach1","Mmp1a"
"160","Bach1","Trp53"
"161","Bach2","Prdm1"
"162","Barx2","Acta2"
"163","Barx2","L1cam"
"164","Barx2","Pax1"
"165","Batf2","Ccl5"
"166","Batf2","Nos2"
"167","Batf2","Tnf"
"168","Batf3","Irf8"
"169","Bcl11a","Frzb"
"170","Bcl11b","Ahr"
"171","Bcl11b","Bcl2l1"
"172","Bcl11b","Cdkn1b"
"173","Bcl11b","Foxp3"
"174","Bcl11b","Gfi1"
"175","Bcl11b","Il10"
"176","Bcl11b","Notch1"
"177","Bcl11b","Runx3"
"178","Bcl11b","Zbtb7b"
"179","Bcl3","Ccnd1"
"180","Bcl3","Ctsl"
"181","Bcl3","Cxcl10"
"182","Bcl3","Fbxo32"
"183","Bcl3","Ifng"
"184","Bcl3","Il23a"
"185","Bcl3","Nfkb1"
"186","Bcl3","Nfkb2"
"187","Bcl3","Nos1"
"188","Bcl3","Runx1"
"189","Bcl3","Tnf"
"190","Bcl3","Tnfaip3"
"191","Bcl3","Tnfrsf12a"
"192","Bcl3","Trim63"
"193","Bcl3","Ubc"
"194","Bcl6","Batf"
"195","Bcl6","Bcl6"
"196","Bcl6","Cdkn1a"
"197","Bcl6","Cdkn1b"
"198","Bcl6","Cdkn2b"
"199","Bcl6","Csf1r"
"200","Bcl6","Gadd45a"
"201","Bcl6","Gata3"
"202","Bcl6","Hdac7"
"203","Bcl6","Ifng"
"204","Bcl6","Il17a"
"205","Bcl6","Il9"
"206","Bcl6","Mir21a"
"207","Bcl6","Myc"
"208","Bcl6","Prdm1"
"209","Bcl6","Rorc"
"210","Bcl6","Socs2"
"211","Bcl6","Tbx21"
"212","Bcl6b","Rbpj"
"213","Bhlhe40","Il2ra"
"214","Bmi1","Cdk1"
"215","Bmi1","Cdkn1a"
"216","Bmi1","Cdkn2a"
"217","Bmi1","Cdkn2d"
"218","Bmi1","Dkk1"
"219","Bmi1","E4f1"
"220","Bmi1","Hmga2"
"221","Bmi1","Ikzf1"
"222","Bmi1","Nanog"
"223","Bmi1","Nfkb1"
"224","Bmi1","Pmaip1"
"225","Bmi1","Pten"
"226","Bmp4","Chst11"
"227","Bmp6","Mycn"
"228","Brca1","Akt1"
"229","Brca1","Cdkn1a"
"230","Brca1","Hmga2"
"231","Brca1","Mad2l1"
"232","Brca1","Mdm2"
"233","Brca1","Rad51"
"234","Brca1","Sirt1"
"235","Brca1","Tpt1"
"236","Brca2","Cdkn1a"
"237","Btg2","Atoh1"
"238","Btg2","Creb1"
"239","Bub3","Apod"
"240","Cbfa2t3","Epb42"
"241","Cbx6","Ccne1"
"242","Ccnd1","Cdkn2a"
"243","Cd7","Nfkb1"
"244","Cdx1","Ccl25"
"245","Cdx1","Cdx2"
"246","Cdx1","Mafb"
"247","Cdx2","Ccl25"
"248","Cdx2","Cdh17"
"249","Cdx2","Cdx1"
"250","Cdx2","Cdx4"
"251","Cdx2","Glb1"
"252","Cdx2","Heph"
"253","Cdx2","Kitl"
"254","Cdx2","Mgam"
"255","Cdx2","Nanog"
"256","Cdx2","Pou5f1"
"257","Cdx2","Shh"
"258","Cdx2","Sis"
"259","Cdx2","Xist"
"260","Cdx4","Hoxa9"
"261","Cebpa","Abca3"
"262","Cebpa","Alb"
"263","Cebpa","Aldh3a1"
"264","Cebpa","Amelx"
"265","Cebpa","Apod"
"266","Cebpa","Bcl2"
"267","Cebpa","Cflar"
"268","Cebpa","Clu"
"269","Cebpa","Crabp2"
"270","Cebpa","Elane"
"271","Cebpa","Il12b"
"272","Cebpa","Il4"
"273","Cebpa","Lpin1"
"274","Cebpa","Mstn"
"275","Cebpa","Nfkb1"
"276","Cebpa","Nos2"
"277","Cebpa","Nr1h3"
"278","Cebpa","Pck1"
"279","Cebpa","Prtn3"
"280","Cebpa","Ptgs2"
"281","Cebpa","Scgb1a1"
"282","Cebpa","Slc2a4"
"283","Cebpa","Spi1"
"284","Cebpa","Zbtb16"
"285","Cebpb","Abl1"
"286","Cebpb","Abl2"
"287","Cebpb","Alb"
"288","Cebpb","Aldh3a1"
"289","Cebpb","Atf3"
"290","Cebpb","Bcl2"
"291","Cebpb","Bglap"
"292","Cebpb","Btg2"
"293","Cebpb","Cdkn1a"
"294","Cebpb","Cebpa"
"295","Cebpb","Clu"
"296","Cebpb","Cr2"
"297","Cebpb","Csf1r"
"298","Cebpb","Csf3"
"299","Cebpb","Csn2"
"300","Cebpb","Cxcr4"
"301","Cebpb","Cyr61"
"302","Cebpb","Fos"
"303","Cebpb","Foxf1"
"304","Cebpb","Gsta2"
"305","Cebpb","H2-K1"
"306","Cebpb","Hgf"
"307","Cebpb","Id2"
"308","Cebpb","Il1b"
"309","Cebpb","Il5ra"
"310","Cebpb","Il6"
"311","Cebpb","Insr"
"312","Cebpb","Mafb"
"313","Cebpb","Myc"
"314","Cebpb","Pck1"
"315","Cebpb","Pparg"
"316","Cebpb","Ppargc1a"
"317","Cebpb","Ptgs1"
"318","Cebpb","Ptgs2"
"319","Cebpb","Runx2"
"320","Cebpb","Scgb1a1"
"321","Cebpb","Serpine1"
"322","Cebpb","Slc10a1"
"323","Cebpb","Snrpn"
"324","Cebpb","Socs3"
"325","Cebpb","Trp53"
"326","Cebpb","Ucp1"
"327","Cebpe","Mxd1"
"328","Cebpg","Cebpa"
"329","Cebpg","Cebpb"
"330","Cebpg","Il6"
"331","Cebpz","Hspa1b"
"332","Chd1","Ubtfl1"
"333","Chd4","Cd4"
"334","Chd4","Id2"
"335","Chd4","Jun"
"336","Chd4","Ngfr"
"337","Chd7","Gli3"
"338","Chd7","Jag1"
"339","Chd7","Mycn"
"340","Chd7","Sox11"
"341","Chd7","Sox4"
"342","Chd8","Brca1"
"343","Chd8","Myc"
"344","Chd8","Stat3"
"345","Chd8","Tcf4"
"346","Ciita","Col1a2"
"347","Ciita","Nfatc1"
"348","Ciita","Oscar"
"349","Cited2","Cebpa"
"350","Cited2","Fgf9"
"351","Cited2","Ldhb"
"352","Cited2","Ldhd"
"353","Cited2","Mmp9"
"354","Cited2","Nr5a1"
"355","Cited2","Pdk2"
"356","Cited2","Pdk4"
"357","Cited2","Pparg"
"358","Cited2","Smad3"
"359","Cited2","Wnt4"
"360","Clock","Bhlhe40"
"361","Clock","Bhlhe41"
"362","Clock","Cry1"
"363","Clock","Cry2"
"364","Clock","Dbp"
"365","Clock","Nr0b2"
"366","Clock","Nampt"
"367","Clock","Per1"
"368","Clock","Per2"
"369","Clock","Scnn1a"
"370","Clock","Serpine1"
"371","Clock","Serpine2"
"372","Clock","Thbd"
"373","Clock","Tpo"
"374","Clock","Vwf"
"375","Cnot3","Myc"
"376","Cnot3","Zfx"
"377","Cnot7","Tob1"
"378","Cops5","Hand2"
"379","Creb1","Acsl4"
"380","Creb1","Bcl2"
"381","Creb1","Cftr"
"382","Creb1","Cldn11"
"383","Creb1","Crtc2"
"384","Creb1","Entpd1"
"385","Creb1","Esr1"
"386","Creb1","Etv2"
"387","Creb1","Etv3"
"388","Creb1","Fos"
"389","Creb1","Hspa5"
"390","Creb1","Il10"
"391","Creb1","Ldha"
"392","Creb1","Mif"
"393","Creb1","Mitf"
"394","Creb1","Nf1"
"395","Creb1","Nfkbiz"
"396","Creb1","Nmnat2"
"397","Creb1","Noct"
"398","Creb1","Nrf1"
"399","Creb1","Pde3b"
"400","Creb1","Penk"
"401","Creb1","Ppargc1a"
"402","Creb1","Ppm1d"
"403","Creb1","Prkce"
"404","Creb1","Ptgs2"
"405","Creb1","Nectin2"
"406","Creb1","Ren1"
"407","Creb1","Slc20a1"
"408","Creb1","Slc2a3"
"409","Creb1","Twist1"
"410","Creb3","Apoa4"
"411","Creb3","Herpud1"
"412","Creb3l1","Gcm1"
"413","Creb3l1","Mmp3"
"414","Creb3l1","Slc1a4"
"415","Creb3l3","Hamp"
"416","Creb3l3","Smurf1"
"417","Creb3l4","Edem1"
"418","Crebbp","Alx1"
"419","Crebbp","Bcl2"
"420","Crebbp","Birc5"
"421","Crebbp","Tdgf1"
"422","Crebbp","Clock"
"423","Crebbp","Crebbp"
"424","Crebbp","Crx"
"425","Crebbp","Cryab"
"426","Crebbp","Cyp11a1"
"427","Crebbp","Ep300"
"428","Crebbp","Esr1"
"429","Crebbp","F7"
"430","Crebbp","Fos"
"431","Crebbp","Fosb"
"432","Crebbp","Foxp3"
"433","Crebbp","Fth1"
"434","Crebbp","Gh"
"435","Crebbp","Grip1"
"436","Crebbp","Hgf"
"437","Crebbp","Hmox1"
"438","Crebbp","Ifnb1"
"439","Crebbp","Il6"
"440","Crebbp","Krt16"
"441","Crebbp","Ldha"
"442","Crebbp","Med1"
"443","Crebbp","Hinfp"
"444","Crebbp","Mt1"
"445","Crebbp","Myh1"
"446","Crebbp","Nfkb1"
"447","Crebbp","Nfya"
"448","Crebbp","Nfyb"
"449","Crebbp","Npas2"
"450","Crebbp","Per1"
"451","Crebbp","Rs1"
"452","Crebbp","Setdb1"
"453","Crebbp","Socs3"
"454","Crebbp","Spib"
"455","Crebbp","Sst"
"456","Crebbp","Star"
"457","Crebbp","Tnf"
"458","Crebbp","Trp53"
"459","Crebzf","Adipoq"
"460","Crem","Ren1"
"461","Crtc1","Creb1"
"462","Crx","Fam161a"
"463","Crx","Kcnv2"
"464","Crx","Nr2e3"
"465","Crx","Pde6a"
"466","Crx","Pde6b"
"467","Crx","Rbp3"
"468","Crx","Rho"
"469","Crx","Rs1"
"470","Crx","Sag"
"471","Crx","Samd11"
"472","Crx","Samd7"
"473","Cry1","Per2"
"474","Csf1","Cd36"
"475","Csf2","Itgb3"
"476","Ctcf","Atxn7"
"477","Ctcf","Celsr3"
"478","Ctcf","Csf2"
"479","Ctcf","Igf2"
"480","Ctcf","Irak2"
"481","Ctcf","Mgat5b"
"482","Ctcf","Pax6"
"483","Ctcfl","Gal3st1"
"484","Ctf1","Tgfb1"
"485","Ctnnb1","Atoh1"
"486","Ctnnb1","Axin2"
"487","Ctnnb1","Bcl2l1"
"488","Ctnnb1","Bglap"
"489","Ctnnb1","Bglap2"
"490","Ctnnb1","Birc5"
"491","Ctnnb1","Bmp4"
"492","Ctnnb1","Casp3"
"493","Ctnnb1","Ccl7"
"494","Ctnnb1","Ccnd1"
"495","Ctnnb1","Ccne1"
"496","Ctnnb1","Cdh1"
"497","Ctnnb1","Cdx1"
"498","Ctnnb1","Cdx2"
"499","Ctnnb1","Cdx4"
"500","Ctnnb1","Cyp19a1"
"501","Ctnnb1","Cyp2b10"
"502","Ctnnb1","E2f1"
"503","Ctnnb1","Ephb2"
"504","Ctnnb1","Fas"
"505","Ctnnb1","Fgf8"
"506","Ctnnb1","Fgfbp1"
"507","Ctnnb1","Vegfd"
"508","Ctnnb1","Foxa2"
"509","Ctnnb1","Foxj1"
"510","Ctnnb1","Gast"
"511","Ctnnb1","Gja1"
"512","Ctnnb1","Glul"
"513","Ctnnb1","Grem2"
"514","Ctnnb1","Ihh"
"515","Ctnnb1","Inha"
"516","Ctnnb1","Isl1"
"517","Ctnnb1","Lect2"
"518","Ctnnb1","Lef1"
"519","Ctnnb1","Lhb"
"520","Ctnnb1","Met"
"521","Ctnnb1","Mitf"
"522","Ctnnb1","Mmp13"
"523","Ctnnb1","Mmp7"
"524","Ctnnb1","Myc"
"525","Ctnnb1","Mycn"
"526","Ctnnb1","Myf5"
"527","Ctnnb1","Nanog"
"528","Ctnnb1","Neurog1"
"529","Ctnnb1","Nr0b1"
"530","Ctnnb1","Otx2"
"531","Ctnnb1","Pdgfra"
"532","Ctnnb1","Pitx2"
"533","Ctnnb1","Pml"
"534","Ctnnb1","Ppard"
"535","Ctnnb1","Ptgs2"
"536","Ctnnb1","Rapsn"
"537","Ctnnb1","Runx2"
"538","Ctnnb1","Slc2a1"
"539","Ctnnb1","Smc3"
"540","Ctnnb1","Tbx3"
"541","Ctnnb1","Tcf4"
"542","Ctnnb1","Twist1"
"543","Ctnnb1","Vegfa"
"544","Ctnnb1","Wisp1"
"545","Ctnnb1","Wnt1"
"546","Ctnnb1","Wnt4"
"547","Ctr9","Il6"
"548","Cux1","Atp6v1e2"
"549","Cux1","Ccna2"
"550","Cux1","Cdkn1a"
"551","Cux1","Cdkn1b"
"552","Cux1","Dctn6"
"553","Cux1","Fam89b"
"554","Cux1","Hist2h4"
"555","Cux1","Mar1"
"556","Cux1","Myc"
"557","Cux1","Ncam1"
"558","Cux1","Pola1"
"559","Cux1","Runx2"
"560","Cux1","Sis"
"561","Cux2","Cdkn1b"
"562","Dab2","Axin1"
"563","Dach1","Ccnd1"
"564","Dach1","Cdkn1b"
"565","Dach1","Cxcl15"
"566","Dach1","Klf4"
"567","Dach1","Lin28a"
"568","Dach1","Nanog"
"569","Dach1","Sox2"
"570","Dach2","Myog"
"571","Daxx","Birc2"
"572","Daxx","Birc3"
"573","Daxx","Nr5a1"
"574","Daxx","Mapk8ip1"
"575","Daxx","Trp53"
"576","Dbp","Arnt"
"577","Dbp","Bik"
"578","Dbp","Per1"
"579","Ddit3","Bbc3"
"580","Ddit3","Nos3"
"581","Ddx5","Igf2"
"582","Ddx54","Mbp"
"583","Ddx58","Ifnb1"
"584","Deaf1","Eif4g3"
"585","Dlx1","Arx"
"586","Dlx2","Amelx"
"587","Dlx2","Arx"
"588","Dlx2","Dlx6"
"589","Dlx2","Foxj1"
"590","Dlx2","Nrp2"
"591","Dlx2","Pagr1a"
"592","Dlx3","Bglap"
"593","Dlx3","Dspp"
"594","Dlx3","Hsd3b6"
"595","Dlx3","Mmp9"
"596","Dlx3","Pgf"
"597","Dlx3","Runx2"
"598","Dlx5","Alpl"
"599","Dlx5","Dspp"
"600","Dlx5","Gbx2"
"601","Dlx5","Ibsp"
"602","Dlx5","Igfbp3"
"603","Dlx5","Myc"
"604","Dlx5","Runx2"
"605","Dlx5","Sp7"
"606","Dlx5","Wnt5a"
"607","Dmap1","Bmi1"
"608","Dmbx1","Crx"
"609","Dmbx1","Otx1"
"610","Dmbx1","Otx2"
"611","Dmp1","Trp53"
"612","Dmrt1","Sox2"
"613","Dmrt2","Myf5"
"614","Dmtf1","Areg"
"615","Dmtf1","Ccnd2"
"616","Dmtf1","Cdkn2a"
"617","Dmtf1","Egr1"
"618","Dmtf1","Ets1"
"619","Dmtf1","Ets2"
"620","Dmtf1","Junb"
"621","Dmtf1","Tsp1"
"622","Dnajc2","Id1"
"623","Dnmt1","Cdkn1a"
"624","Dnmt1","Dnmt1"
"625","Dnmt1","Mt1"
"626","Dnmt1","Epcam"
"627","Dnmt1","Trp53"
"628","Dnmt3a","Dpp6"
"629","Dnmt3a","Ifng"
"630","Dnmt3a","Mdm2"
"631","Dnmt3a","Mt1"
"632","Dnmt3a","Nanog"
"633","Dnmt3a","Pou5f1"
"634","Dnmt3a","Rb1"
"635","Dnmt3a","Vtn"
"636","Dnmt3b","Nanog"
"637","Dnmt3b","Pou5f1"
"638","Dnmt3b","Vtn"
"639","Dot1l","Scnn1a"
"640","Dtx1","Smarcc1"
"641","E2f1","Apaf1"
"642","E2f1","Atm"
"643","E2f1","Atp6v1e2"
"644","E2f1","Bcl2"
"645","E2f1","Bid"
"646","E2f1","Bin1"
"647","E2f1","Bmi1"
"648","E2f1","Ccna2"
"649","E2f1","Ccnd1"
"650","E2f1","Cdkn1a"
"651","E2f1","Cdkn2a"
"652","E2f1","Cdkn2c"
"653","E2f1","Ddb2"
"654","E2f1","Dhfr"
"655","E2f1","Dlx1"
"656","E2f1","Dlx2"
"657","E2f1","Dnmt1"
"658","E2f1","Egr1"
"659","E2f1","Fbn2"
"660","E2f1","Gins3"
"661","E2f1","Hinfp"
"662","E2f1","Hmga1"
"663","E2f1","Mcl1"
"664","E2f1","Mcm8"
"665","E2f1","Mertk"
"666","E2f1","Mxd3"
"667","E2f1","Mycn"
"668","E2f1","Myh10"
"669","E2f1","Nfe2l2"
"670","E2f1","Nfkb1"
"671","E2f1","Nos2"
"672","E2f1","Nox4"
"673","E2f1","Npat"
"674","E2f1","Nrp1"
"675","E2f1","Pcna"
"676","E2f1","Pdgfra"
"677","E2f1","Pdk4"
"678","E2f1","Pola1"
"679","E2f1","Pura"
"680","E2f1","Rb1"
"681","E2f1","Siva1"
"682","E2f1","Tapbp"
"683","E2f1","Tgfb2"
"684","E2f1","Tk1"
"685","E2f1","Tlr3"
"686","E2f1","Tpt1"
"687","E2f1","Trp53"
"688","E2f1","Trp73"
"689","E2f1","Vegfa"
"690","E2f2","Cdkn2a"
"691","E2f2","Chek1"
"692","E2f2","Ece1"
"693","E2f2","Fgfr2"
"694","E2f2","Mcm5"
"695","E2f3","Cdkn2a"
"696","E2f3","Ddb2"
"697","E2f3","Fgf2"
"698","E2f3","Igf2"
"699","E2f3","Mycn"
"700","E2f3","Pmp2"
"701","E2f3","Tfe3"
"702","E2f4","Brca1"
"703","E2f4","E2f2"
"704","E2f4","Fgf2"
"705","E2f4","Map1lc3b"
"706","E2f4","Mybl2"
"707","E2f4","Mycn"
"708","E2f4","Plk4"
"709","E2f4","Rad51"
"710","E2f4","Rb1"
"711","E2f4","Stmn1"
"712","E2f5","Mir449a"
"713","E2f8","E2f1"
"714","E4f1","Ccna2"
"715","E4f1","Ids"
"716","Ebf1","Blk"
"717","Ebf1","Cd79a"
"718","Ebf1","Igll1"
"719","Ebf1","Omp"
"720","Ebf1","Pax5"
"721","Ebf1","Pparg"
"722","Ebf1","Tac4"
"723","Ebf1","Zfp423"
"724","Ebf1","Zfp521"
"725","Edn1","Ren1"
"726","Egr1","Ache"
"727","Egr1","Bax"
"728","Egr1","Birc5"
"729","Egr1","Bnip3"
"730","Egr1","Cacna1h"
"731","Egr1","Cat"
"732","Egr1","Ccl2"
"733","Egr1","Ccnd1"
"734","Egr1","Ccnd2"
"735","Egr1","Cdk5r1"
"736","Egr1","Cdkn1c"
"737","Egr1","Cdkn2d"
"738","Egr1","Chrna7"
"739","Egr1","Crebbp"
"740","Egr1","Cxcl2"
"741","Egr1","Eno1"
"742","Egr1","Epo"
"743","Egr1","F3"
"744","Egr1","Fas"
"745","Egr1","Fgf2"
"746","Egr1","Gadd45a"
"747","Egr1","Gadd45b"
"748","Egr1","Ggps1"
"749","Egr1","Gnrh1"
"750","Egr1","Hsd11b2"
"751","Egr1","Icam1"
"752","Egr1","Id3"
"753","Egr1","Ifngr1"
"754","Egr1","Igf1r"
"755","Egr1","Il1b"
"756","Egr1","Il2"
"757","Egr1","Il4"
"758","Egr1","Itga7"
"759","Egr1","Itgb6"
"760","Egr1","Jun"
"761","Egr1","Jund"
"762","Egr1","Lhb"
"763","Egr1","Ltb"
"764","Egr1","Map1lc3b"
"765","Egr1","Mapk14"
"766","Egr1","Mapk8"
"767","Egr1","Met"
"768","Egr1","Mmp14"
"769","Egr1","Mmp9"
"770","Egr1","Ndrg1"
"771","Egr1","Ngb"
"772","Egr1","Ngfr"
"773","Egr1","Nr4a1"
"774","Egr1","Ntrk1"
"775","Egr1","Pdx1"
"776","Egr1","Pnmt"
"777","Egr1","Ppp1r1b"
"778","Egr1","Pten"
"779","Egr1","Ptges"
"780","Egr1","Ptges2"
"781","Egr1","Ptprz1"
"782","Egr1","Rcan1"
"783","Egr1","Serpine1"
"784","Egr1","Smad7"
"785","Egr1","Socs1"
"786","Egr1","Stim1"
"787","Egr1","Syn2"
"788","Egr1","Tgfbr2"
"789","Egr1","Th"
"790","Egr1","Thbs1"
"791","Egr1","Tk1"
"792","Egr1","Tnf"
"793","Egr1","Trp53"
"794","Egr1","Trp73"
"795","Egr1","Wnt4"
"796","Egr1","Il12a"
"797","Egr2","Cbl"
"798","Egr2","Cebpb"
"799","Egr2","Fasl"
"800","Egr2","Hoxa2"
"801","Egr2","Hoxb1"
"802","Egr2","Hoxb2"
"803","Egr2","Id2"
"804","Egr2","Id4"
"805","Egr2","Il2rb"
"806","Egr2","Mpz"
"807","Egr2","Nab1"
"808","Egr2","Nab2"
"809","Egr2","Ncmap"
"810","Egr2","Zbtb16"
"811","Egr3","Fasl"
"812","Egr3","Ifngr1"
"813","Egr3","Ngfr"
"814","Egr4","Nfkb1"
"815","Egr4","Slc12a5"
"816","Ehf","Tlr11"
"817","Ehmt1","Ccnd1"
"818","Ehmt2","Ccnd1"
"819","Ehmt2","Cdkn1a"
"820","Ehmt2","Fgf21"
"821","Ehmt2","Pou5f1"
"822","Ehmt2","Pparg"
"823","Ehmt2","Wnt10a"
"824","Eif2ak2","Stat1"
"825","Elf1","Cd1d1"
"826","Elf1","Csf1r"
"827","Elf1","Dntt"
"828","Elf1","Epha7"
"829","Elf1","Fcer1a"
"830","Elf1","Fcer1g"
"831","Elf1","Fli1"
"832","Elf1","Il3"
"833","Elf1","Lyl1"
"834","Elf1","Rhox5"
"835","Elf1","Tal1"
"836","Elf1","Tollip"
"837","Elf2","Cd3d"
"838","Elf3","Angpt1"
"839","Elf3","Tgfb1"
"840","Elf3","Tgfbr2"
"841","Elf3","Tlr11"
"842","Elf4","Bglap"
"843","Elf4","Dlx5"
"844","Elf4","Mab21l1"
"845","Elf4","Msx2"
"846","Elf4","Trp53"
"847","Elf5","Ccnd2"
"848","Elf5","Stat5a"
"849","Elk1","Egr1"
"850","Elk1","Fos"
"851","Elk1","Hmox1"
"852","Elk1","Il6"
"853","Elk1","Mylk"
"854","Elk1","Mylk3"
"855","Elk1","Tbp"
"856","Elk3","Nos2"
"857","Elk3","Pcyt1a"
"858","Elk3","Serpine1"
"859","Ell3","Trp53"
"860","Ell3","Zeb1"
"861","Ell3","Zeb2"
"862","Elp2","Pou5f1"
"863","Elp3","Pou5f1"
"864","Emx2","Alx1"
"865","Emx2","Pax6"
"866","En1","Elf1"
"867","En1","Gbx2"
"868","En1","Pax5"
"869","En1","Wnt7a"
"870","En2","Pax5"
"871","Eomes","Ebf1"
"872","Eomes","Il17a"
"873","Eomes","Mesp1"
"874","Eomes","Prf1"
"875","Eomes","Rorc"
"876","Eomes","Sox2"
"877","Ep300","Aldh3a1"
"878","Ep300","Axin2"
"879","Ep300","Bglap"
"880","Ep300","Birc5"
"881","Ep300","COX2"
"882","Ep300","Cav3"
"883","Ep300","Ccnb2"
"884","Ep300","Ccnd1"
"885","Ep300","Cdkn1a"
"886","Ep300","Chrne"
"887","Ep300","Clock"
"888","Ep300","Col1a2"
"889","Ep300","Col2a1"
"890","Ep300","Cpt1b"
"891","Ep300","Creb1"
"892","Ep300","Cryab"
"893","Ep300","Dnmt1"
"894","Ep300","Edn1"
"895","Ep300","F7"
"896","Ep300","Fasn"
"897","Ep300","Flt4"
"898","Ep300","Fn1"
"899","Ep300","Fos"
"900","Ep300","Gata4"
"901","Ep300","Hmox1"
"902","Ep300","Hrh4"
"903","Ep300","Il6"
"904","Ep300","Irf2"
"905","Ep300","Irs1"
"906","Ep300","Klf5"
"907","Ep300","Ldha"
"908","Ep300","Mef2c"
"909","Ep300","Hinfp"
"910","Ep300","Mmp2"
"911","Ep300","Mmp9"
"912","Ep300","Mt1"
"913","Ep300","Myb"
"914","Ep300","Myod1"
"915","Ep300","Neurod1"
"916","Ep300","Nos2"
"917","Ep300","Npas2"
